	logFC	AveExpr	t	P.Value	adj.P.Val	B
3739	-4.79762188072003	5.62080962061969	-14.7494687730208	2.36704002872473e-23	1.37725149478459e-20	42.7627281398894
3440	2.34102431206753	9.32101534493865	14.7405807630532	2.44524732749664e-23	1.37725149478459e-20	42.7306962888729
10326	1.98903952840631	9.14950248364701	14.7347170508379	2.49826651062116e-23	1.37725149478459e-20	42.7095580933736
8098	-1.70294556659459	9.19916534164226	-14.7299464465768	2.54225711362169e-23	1.37725149478459e-20	42.6923571000361
14521	-3.33843631339251	7.87139112095531	-14.6596567592687	3.28896532929812e-23	1.73723148693527e-20	42.4385695162536
11145	-3.85896130941323	10.6897134244542	-14.62482042028	3.73757522951606e-23	1.90453040182521e-20	42.3125469450577
15274	4.15969205874261	9.33190178739214	14.6213166636579	3.78598432774796e-23	1.90453040182521e-20	42.2998629911932
429	-4.0590694875613	7.22887761002404	-14.5613129199731	4.72059784893765e-23	2.31946026400825e-20	42.0823908474795
20824	-4.44258173066897	8.70281849962363	-14.5541509409922	4.84671080903021e-23	2.3273024084816e-20	42.0564017427444
15499	2.00837607968712	9.88480742332936	14.5297729921008	5.30203169643184e-23	2.48936279293804e-20	41.9678890628184
14719	-2.21504236039648	9.12100433386183	-14.3987815841216	8.60087303714616e-23	3.95041838106139e-20	41.4909304609292
14320	-2.43028461668651	9.03591773233818	-14.3237406062312	1.13587835568057e-22	5.106135723153e-20	41.2166713407007
13142	-2.85814308896095	8.76484420102545	-14.2067974805828	1.75465610373169e-22	7.72341128325901e-20	40.787782317403
4724	1.19070851148464	10.9314993877223	14.1781996359778	1.952056326118e-22	8.41694817514718e-20	40.6826243025164
17189	3.05896513615138	10.3108697760107	14.1097171379522	2.52087330934582e-22	1.06522022559717e-19	40.430365589616
14155	-4.28551646811611	7.46364722936536	-14.0819493490874	2.79676799938319e-22	1.15769124712642e-19	40.327904898211
3573	-2.28854295910817	9.77152092261478	-14.07697714354	2.84929689750917e-22	1.15769124712642e-19	40.3095471427911
17538	-3.97722765773631	6.96445414166902	-14.0002386165605	3.79868915913131e-22	1.50829063819055e-19	40.0258086536927
17594	-2.70404586657879	8.84137611801845	-13.9963199208209	3.8549647132852e-22	1.50829063819055e-19	40.0112985235451
16551	1.09582503599706	10.0098706516767	13.9842849573719	4.03311111727347e-22	1.54930130337734e-19	39.9667228415482
11893	-6.44645491895996	7.84766803412057	-13.9475715172883	4.62957585486628e-22	1.74667283324312e-19	39.8306237493648
9271	-6.16438507052082	9.34037111031858	-13.9078620979601	5.37544576690838e-22	1.99249856426737e-19	39.6832182546905
439	1.79757879215136	10.0323109895578	13.8751650308454	6.07991137634212e-22	2.21476495791993e-19	39.5616873154586
9248	-3.83653778053507	5.70122068604549	-13.8284897742751	7.25014612542049e-22	2.55036679446329e-19	39.3879571917272
10101	-4.09599682500348	10.2629748691769	-13.8244009017682	7.3629131394791e-22	2.55036679446329e-19	39.3727243226726
1236	-6.15376287402052	8.78372527485141	-13.8204354157824	7.47396757954202e-22	2.55036679446329e-19	39.3579490215497
9739	2.25116542086442	11.3156718902229	13.8200787926267	7.48403735596006e-22	2.55036679446329e-19	39.3566201512113
16727	-4.37531656318919	6.83561288413541	-13.8091998108327	7.79788890203206e-22	2.61513963051005e-19	39.3160742023268
12980	1.71453886669865	11.5440315425811	13.796195520578	8.19053275854009e-22	2.68188400160875e-19	39.2675868004162
15017	-4.72544765169489	8.09347635540163	-13.7942560078285	8.25077906591104e-22	2.68188400160875e-19	39.2603532857005
5961	-2.63193545939706	9.61236307973284	-13.774237818509	8.89933675366016e-22	2.84886646865654e-19	39.1856654925467
9193	-4.64072647945973	7.65839285993724	-13.7530923580022	9.64039792631888e-22	3.04003473712336e-19	39.1067146337191
2820	-4.52415345853652	6.58414756582231	-13.7455490931274	9.91957028778118e-22	3.08206883882707e-19	39.0785361051317
14518	1.21678443035754	11.3796954390327	13.7249359692872	1.07247714813685e-21	3.24023182368483e-19	39.0014958417069
10086	-6.70085045028229	8.18764409274479	-13.7246759651512	1.07353383026286e-21	3.24023182368483e-19	39.0005237360226
12373	-4.20492069910865	8.99000610808426	-13.7013307430403	1.17282207152292e-21	3.4900541869206e-19	38.9132042368679
16282	-2.71324334502579	8.35043351205209	-13.6937606972391	1.2069678379916e-21	3.52970837236999e-19	38.8848741890378
18272	-5.0919644542981	6.74592653986759	-13.6910233720263	1.21956035205892e-21	3.52970837236999e-19	38.8746282045866
9640	1.29181404292844	10.6040236063338	13.6378262505657	1.49240265002327e-21	4.26101124185024e-19	38.6753127687042
19573	-3.52115555956825	6.78247337505481	-13.6305185845583	1.53441610087547e-21	4.29288730605616e-19	38.647903902726
9793	4.12349048125082	9.99709943116518	13.6288451008993	1.54420406692668e-21	4.29288730605616e-19	38.6416261819346
9958	-1.40444908822176	10.1924276031502	-13.5373798117361	2.18712409036261e-21	6.00124127028327e-19	38.2979556627293
3913	3.38509806286545	11.6441835108073	13.5101208895541	2.42669149465471e-21	6.57322280757241e-19	38.195321656735
5756	1.4833827621595	10.8473410692323	13.4768184865289	2.75561965001882e-21	7.36971290703769e-19	38.0698012899414
10305	-3.2852770636884	12.6426854377113	-13.4249548752325	3.35980364752078e-21	8.87324143310238e-19	37.8740335289751
10111	2.50234783506495	12.4724964095372	13.4175523000658	3.45632336177026e-21	9.01545678857804e-19	37.8460626893524
9552	-2.83530198632675	13.002001234992	-13.3573255009518	4.35313170897407e-21	1.12162154569761e-18	37.6182288548314
9341	-1.66493767156484	8.64990578934452	-13.2537287150138	6.48037582047786e-21	1.64960699198863e-18	37.2252265444081
8668	-0.997136673953109	14.2913312050211	-13.2235298223003	7.27917399040924e-21	1.83088557225436e-18	37.1104027890853
16074	-3.36955150915446	7.36449380308876	-13.200199568028	7.96372309435589e-21	1.97950048867707e-18	37.0216145096285
7093	-2.12016649659474	10.889654843748	-13.1941847496273	8.15050297145806e-21	1.99446014401644e-18	36.9987124177277
13974	-1.03624781016022	14.1645975718469	-13.1922124878889	8.21270506102945e-21	1.99446014401644e-18	36.9912017930951
11936	-5.93869474122489	8.04453109893282	-13.1613265091885	9.25168706247661e-21	2.22124595745461e-18	36.873518484098
18808	-1.54521243327897	9.21718342723131	-13.1502130653065	9.65714868035044e-21	2.29254199234207e-18	36.8311433480341
9595	-4.64948563502029	8.14532549607098	-13.1404844402272	1.00267741943066e-20	2.35384094641456e-18	36.7940353919721
7792	-4.98522394444049	8.06880431320848	-13.1084786969354	1.13465203837039e-20	2.62218094396893e-18	36.6718695729191
10155	-3.70398612129987	6.94052661843391	-13.1068528784098	1.14180540914966e-20	2.62218094396893e-18	36.665660306038
12778	-4.12682116409088	7.4555249826298	-13.0913164082727	1.21249993307317e-20	2.75459124580323e-18	36.6063068183411
10082	2.20780031843265	10.2484405041397	13.0840189770873	1.24721253362676e-20	2.80330919260278e-18	36.5784179475816
17090	-3.55433018854426	7.23639154735341	-13.0761530488261	1.28575271804234e-20	2.85951404492617e-18	36.5483487568884
8501	-3.97599158840063	10.1231907137145	-13.0643294448737	1.34595571555237e-20	2.93600712581367e-18	36.5031355352244
3514	-3.62026640857866	7.40663680713836	-13.0639489429425	1.34793965923857e-20	2.93600712581367e-18	36.5016802050317
13730	-2.53973317342853	7.88275468530487	-13.0405732003469	1.4756508694736e-20	3.18138281328962e-18	36.4122378191963
12746	-5.31478919444112	6.34699068986758	-12.9814749899709	1.85569539386408e-20	3.96031639207679e-18	36.1857981114728
12665	-3.82209629334729	7.19363600039469	-12.9771520191196	1.88709653841587e-20	3.98705756636506e-18	36.1692167189969
719	-2.84290994617135	9.33179580698753	-12.9642193922365	1.98427229721502e-20	4.15086189064941e-18	36.1195974365944
16333	-4.56202239213702	7.90968279213733	-12.9467713883181	2.12342355892059e-20	4.39840126988962e-18	36.0526198618323
18150	-2.18201375361421	8.64896607436223	-12.9341303033126	2.23034905554395e-20	4.57503056752744e-18	36.0040702700266
7035	1.59769202446031	11.5193461298656	12.9117236339011	2.43339741506199e-20	4.94354044090671e-18	35.9179646302696
20285	-2.48915315333278	8.96645335990223	-12.9006806660817	2.54022556820762e-20	5.11141769572291e-18	35.8755045026902
10919	-1.07466117417779	12.017544494489	-12.8873030447641	2.67599428081167e-20	5.33381199669707e-18	35.8240468167058
13052	-1.51996814235927	10.0106182265541	-12.8758108270066	2.79845792789904e-20	5.50814909266158e-18	35.7798232141479
18275	-2.60924619424686	8.81479608616912	-12.874242710443	2.81560063426472e-20	5.50814909266158e-18	35.7737875856629
10407	1.60662992187404	12.1911200033725	12.8612692583026	2.96155019815761e-20	5.74051675107102e-18	35.7238411876792
14917	-3.54177441197922	6.47962100594455	-12.847853675112	3.12050333371663e-20	5.9936358577059e-18	35.6721701017369
20623	-2.82752713691676	9.32091021146702	-12.8427166175573	3.1836224666216e-20	6.0597815743046e-18	35.6523782920912
17578	-3.25181585041516	8.42017075555787	-12.8114352944201	3.59675349674105e-20	6.78501856063794e-18	35.5317867099047
13439	1.8939694869621	13.2474478797019	12.8040168622694	3.7024130269813e-20	6.92252941894344e-18	35.5031699303733
20851	-3.17880951881794	12.3026107792594	-12.7931604906675	3.862706083258e-20	7.1588819409715e-18	35.4612786306092
874	-2.57313363681076	6.66382089696887	-12.7660651595017	4.29396917558557e-20	7.8889548471106e-18	35.3566611471064
3843	-4.98908046550075	6.88166197296094	-12.7585753187941	4.42152806749408e-20	8.05327974224267e-18	35.327725800496
15791	-1.35813030355446	10.2473707097176	-12.7402987630263	4.74906514061514e-20	8.5759186573433e-18	35.257088566415
1973	-3.69896920729079	9.43498295985773	-12.7358587452844	4.83226227012076e-20	8.6522065460264e-18	35.2399219220117
18913	-3.231437767583	7.54604074317799	-12.7287206970215	4.96910634765851e-20	8.82246041288479e-18	35.2123185356669
893	-1.65270480107298	9.57141130327969	-12.7144254271755	5.2550233002383e-20	9.25234435728623e-18	35.1570182656663
7057	1.45347708271881	12.4593163467406	12.6947851293552	5.67509657214508e-20	9.90937523770919e-18	35.0809990583556
17184	-1.72695045773231	8.39088756758817	-12.6742385378983	6.15084901948047e-20	1.06520604986544e-17	35.0014199217812
13121	-5.94804131998625	9.7815364124302	-12.6441770268986	6.92034725780997e-20	1.18057416417285e-17	34.8848927180372
4337	0.894943558146874	10.3828733345387	12.6438667196641	6.92877680601257e-20	1.18057416417285e-17	34.8836892838332
11719	-2.21208388120652	9.21428701236664	-12.6248505148224	7.46560662019995e-20	1.26186669337268e-17	34.8099175090954
10293	-2.62870707418877	6.35669373547665	-12.6224492650569	7.53631114298885e-20	1.26370779229419e-17	34.8005988324515
12660	-6.11935552674095	7.83286676790372	-12.6100120109669	7.91347264495153e-20	1.31650275624044e-17	34.752321241287
14708	1.83257276572878	10.9833546458139	12.5900976069393	8.5574171797329e-20	1.41250867322966e-17	34.6749792625759
2520	-2.01240942800438	8.41703163587621	-12.5720292039905	9.18728277438957e-20	1.50472023610312e-17	34.6047636550496
19162	3.70528294066424	11.7217746870461	12.561903132917	9.56050339064999e-20	1.55380242798195e-17	34.5653948763529
18132	-2.23006617992428	9.06560163027028	-12.5518327268073	9.94683139331203e-20	1.60424926471677e-17	34.5262298021124
11695	-1.94574228935521	8.83130041961453	-12.5399217836535	1.04241344547771e-19	1.66849327848887e-17	34.4798902942232
18422	2.02525971653019	10.4457078867253	12.5128780589707	1.15953624921913e-19	1.84200615590239e-17	34.3746109911326
9835	-3.42498630232341	6.83057997820156	-12.4845930659035	1.29626122402965e-19	2.04383635382824e-17	34.2644020272017
7823	-0.908590776772087	10.8812881547072	-12.4613153994032	1.42089704181189e-19	2.22375649625197e-17	34.1736288571548
13911	1.85217604508511	10.4454089871097	12.4535927211464	1.46486076777337e-19	2.27570428687616e-17	34.1434987746046
13686	-1.2439074683329	9.05512533272775	-12.4460628547901	1.50904677158476e-19	2.32060274232516e-17	34.1141138244402
20882	-3.90012070519424	8.27822893456255	-12.4449435315066	1.5157287885312e-19	2.32060274232516e-17	34.1097451175184
13481	1.81041928219123	13.3253537134185	12.4258829059368	1.63420398857957e-19	2.48399006264094e-17	34.0353278626979
12289	2.44143736777155	11.7956804188002	12.4222001533999	1.65814908003179e-19	2.50238384020797e-17	34.0209443261437
11906	2.97038281802476	13.3466512278187	12.4114778375082	1.72989777564404e-19	2.59214753218491e-17	33.979057172733
10958	-3.81242244547535	9.06623992942309	-12.3798947422167	1.95994699587222e-19	2.91324378193985e-17	33.8555939726761
19660	1.39429145441417	11.0774015776868	12.3783752084506	1.97176193116906e-19	2.91324378193985e-17	33.8496507749146
3795	-2.63998423422847	7.37295330600272	-12.3731725039346	2.01276115190276e-19	2.95316789009732e-17	33.8292998091818
5918	2.92952119257891	9.22613050030184	12.3659452591683	2.07114416038591e-19	3.01787129797472e-17	33.8010240871004
9964	-6.28894792450569	9.20657141232884	-12.3514871463267	2.19311258333202e-19	3.17370429182459e-17	33.7444391500546
3550	-3.60663651717692	7.36904043050471	-12.3478206344181	2.22517751291945e-19	3.19820071380695e-17	33.730085374753
12146	-1.9315463841611	9.04927108762505	-12.337415756475	2.31876808277472e-19	3.31019811168002e-17	33.689343025804
5637	-1.0075426019297	11.7404896783043	-12.3351997795587	2.33920739338857e-19	3.31524819333489e-17	33.6806642117749
12234	0.920316219552752	10.4907467332369	12.33194017517	2.36960313584018e-19	3.31524819333489e-17	33.6678969616324
10939	-4.52857686261642	8.08103742022998	-12.3304289432527	2.38383006996992e-19	3.31524819333489e-17	33.6619773106521
20980	-3.12569713010644	8.50802560592821	-12.330297596593	2.38507064268697e-19	3.31524819333489e-17	33.6614627990078
5828	-1.29326328811015	9.66910602571413	-12.3267111595011	2.41919720392383e-19	3.34070578591521e-17	33.647413174457
12842	-4.3514432833332	6.83499096045648	-12.3201788151499	2.48262481885045e-19	3.40603228393976e-17	33.6218190973213
6408	2.34351679576303	10.192335385779	12.313376236599	2.550458459015e-19	3.476521698198e-17	33.5951606583919
6608	-4.47288041709646	5.73939709380072	-12.3030863801719	2.65663300644594e-19	3.59803475385832e-17	33.5548252296995
3688	-2.61938705454077	8.33654026812734	-12.2991634566781	2.6982741341498e-19	3.63115515326859e-17	33.539444258623
10166	-2.87344326815019	5.89001162543832	-12.2780623943641	2.933808113344e-19	3.92313277333747e-17	33.4566790103364
20684	-2.7764036752122	9.29587334095361	-12.2694440742527	3.03586904436936e-19	4.0340780609708e-17	33.4228594705784
5840	1.00900676611918	10.2987114530112	12.2677090681916	3.05684424725159e-19	4.03656282849573e-17	33.4160499562789
8808	-1.64291657136758	12.4622913260873	-12.2626439858434	3.11891729071397e-19	4.09294934895681e-17	33.396168525053
18059	-2.33687386988597	9.36573913292978	-12.2281556939815	3.57672694091743e-19	4.66475844491997e-17	33.2607119953036
16871	-4.36460564307709	4.64235755211785	-12.2204573321952	3.68783564270523e-19	4.78015898521939e-17	33.2304560363025
14946	-3.05682289238094	7.73101494724456	-12.1973177652281	4.04318945996357e-19	5.20881139695795e-17	33.1394699094396
13327	-2.25174649643542	11.3635237718819	-12.1942695105507	4.09250519924061e-19	5.22230219571553e-17	33.1274791406988
10906	-3.92891081729115	5.39829213109798	-12.1936196991869	4.10309619693666e-19	5.22230219571553e-17	33.1249228638665
1113	-2.6105509049468	7.13645240421674	-12.1639483307328	4.61730002049337e-19	5.81245581004884e-17	33.0081447985705
12810	0.963645778140016	11.508930055354	12.1637039793253	4.62179371491956e-19	5.81245581004884e-17	33.0071826576857
14050	-3.37014999291657	6.67256646303066	-12.1552693267671	4.77964058950088e-19	5.97539919378548e-17	32.9739665302673
5136	-1.66126615896157	10.5668448759303	-12.1455490597798	4.96829609765849e-19	6.16231092374988e-17	32.9356768997716
15915	4.12924349285322	9.99123720375712	12.1445814447548	4.9874818627472e-19	6.16231092374988e-17	32.9318646893212
13458	3.9131332665582	6.59823401547016	12.1365972397707	5.14866801272546e-19	6.32448010307346e-17	32.9004041905516
14950	2.33882642013429	10.2354297266987	12.1324650458549	5.23413994022034e-19	6.39230685878471e-17	32.8841189069658
10217	1.34400326821988	10.1510396997957	12.1298052361539	5.28991127476938e-19	6.42328996628318e-17	32.8736353077103
14859	-4.58191461230996	7.74173488651165	-12.1279440929905	5.32929170305801e-19	6.43413000584056e-17	32.8662991322134
20765	-2.25406251367863	7.64731187804131	-12.1173426704369	5.55931014177336e-19	6.67369912928339e-17	32.8245029167509
1503	-3.52079999975566	8.68088551706846	-12.0979083771572	6.00727171345016e-19	7.16667524349619e-17	32.7478478159701
19954	2.93891726527712	11.5963183071131	12.0966372231482	6.03780856371792e-19	7.16667524349619e-17	32.7428323901407
9576	1.04106662901861	11.758883920389	12.0916746704836	6.15852813089125e-19	7.269127505557e-17	32.7232504339727
5877	0.962502375762574	9.54596257638008	12.0662733204945	6.81560383114281e-19	8.00000431913251e-17	32.6229717381232
5051	-3.62662570907432	7.77310342686835	-12.0297872565399	7.88500939617498e-19	9.20411483549088e-17	32.4787976321294
11032	-2.93097893926226	10.3666543881504	-11.9942219606371	9.09008501350563e-19	1.05061459705983e-16	32.3381086388385
10311	-7.11446175098659	9.30245597077037	-11.9939525152712	9.09988977953186e-19	1.05061459705983e-16	32.3370421922175
5946	-1.74455140487005	8.16996153915742	-11.990477703948	9.22729233395039e-19	1.05953387191143e-16	32.3232883475302
19642	-2.04416197253825	7.79389330068334	-11.9885765619036	9.29775581814e-19	1.06185397257115e-16	32.3157627220929
20887	-4.44409253958321	12.4445620255478	-11.9836415668334	9.48320548223654e-19	1.07721056682093e-16	32.2962256523783
6182	-1.79657210155644	7.6765721639753	-11.9767800269474	9.74726052003144e-19	1.10128406560013e-16	32.2690567975903
8195	-1.81827544970293	9.1038446088186	-11.9707391031907	9.98586027320065e-19	1.122240722618e-16	32.2451326051462
16645	-1.43334203621757	10.0371552316092	-11.9577395486231	1.05194521824667e-18	1.17490344438583e-16	32.1936350622534
18830	-3.5157752067489	7.64070445491884	-11.9566448065376	1.05656784567071e-18	1.17490344438583e-16	32.1892973411131
15039	-4.78148182416108	6.89182761059342	-11.9301226159949	1.17503372269985e-18	1.29979646561269e-16	32.0841644207128
6629	-3.47651548008362	7.84857421300662	-11.9122573856466	1.26228888383076e-18	1.38904372591543e-16	32.0133003855404
19023	-3.36479727041528	5.33475920750215	-11.9105151262708	1.27114000084442e-18	1.39153605895549e-16	32.0063875379203
11852	1.44546015204845	12.4067761334585	11.9056226486254	1.29633070913694e-18	1.41179769188893e-16	31.9869734978067
6235	-1.0656715858762	12.4591794415113	-11.9012716726862	1.31915545997908e-18	1.42928802863785e-16	31.9697058377513
7431	-2.94174150902467	7.65740346527496	-11.899515066259	1.32848473504232e-18	1.43205232050889e-16	31.962733784009
5785	2.82616392587868	9.45302906420294	11.8923224337687	1.36738285757091e-18	1.46650076217046e-16	31.9341820887479
19776	-1.38207290091198	9.1193371822745	-11.8876717017199	1.3931429287504e-18	1.48658201003225e-16	31.9157174102124
20276	2.02505987324165	10.0505536586364	11.8862501805201	1.40111374895704e-18	1.48757443658112e-16	31.9100730733846
16498	-2.15447442517253	8.51836189633298	-11.8596025718494	1.55933384764747e-18	1.64728027665479e-16	31.8042212052158
4779	1.58235766053011	12.5643714042567	11.8560273929639	1.58188858195285e-18	1.66279313231343e-16	31.790013225806
15614	-3.49893371438635	9.12184796687311	-11.8423821211407	1.67103487658076e-18	1.74471372868017e-16	31.735772286888
16669	-2.36209338156084	9.90320530506784	-11.8415935201847	1.67633891954787e-18	1.74471372868017e-16	31.7326368734763
10715	-0.944802674828673	15.21918217492	-11.8334890324324	1.731841211458e-18	1.79364417233748e-16	31.7004098630562
11422	-3.73349658085323	7.58628607975262	-11.8298818926534	1.75713579188536e-18	1.8109641468758e-16	31.6860638125258
18826	-2.91857284644556	7.42646305872999	-11.8135842062899	1.87614119671691e-18	1.92422869923471e-16	31.6212268690944
19096	-2.14643160221705	7.45471427456585	-11.8117892583137	1.88973452463575e-18	1.92880729644947e-16	31.6140841441358
18956	-3.39428645949584	7.08518836041627	-11.8065748782597	1.92978882924431e-18	1.9529966639866e-16	31.593332169148
7471	-2.35526423334388	8.50743403784962	-11.8063003495443	1.9319211604184e-18	1.9529966639866e-16	31.5922395230583
11650	-6.95253349812431	9.19078967022147	-11.7912636608078	2.05241297559094e-18	2.06492292134692e-16	31.5323788708913
17503	1.30286187864902	8.86361987555669	11.7889002621204	2.07202798123872e-18	2.07477759182993e-16	31.5229678460676
3744	-4.7914452916341	8.61283806235844	-11.7791889052778	2.15462908268627e-18	2.14731147448092e-16	31.4842905094795
19579	-3.67453965725081	6.19334716044115	-11.7760478396197	2.18204936922422e-18	2.16442906445865e-16	31.4717782639584
18096	1.29862046558151	10.5892048142352	11.774845639846	2.19263685971694e-18	2.16476783047194e-16	31.4669890698434
12793	2.56919988208337	11.7733073642773	11.7708769197067	2.22795713477931e-18	2.18940829505197e-16	31.45117771569
14327	-6.66895735694865	10.3905258511109	-11.7615353994157	2.31337201884576e-18	2.26282055621172e-16	31.4139539330018
1000	-1.72821715795976	8.31707057680536	-11.7525878966587	2.3982752883781e-18	2.33505807801163e-16	31.3782907125986
17315	-3.26356658921205	6.26423317788286	-11.75001871925	2.42322930385783e-18	2.3485315932068e-16	31.3680486921625
14226	-3.56728175139508	6.51162977058882	-11.7465191835215	2.45764094881119e-18	2.3710062998394e-16	31.3540965682925
16280	-2.9109295759902	7.0875978420695	-11.6903770042867	3.08209283325403e-18	2.95992988095414e-16	31.1300723854374
15311	1.54529093472382	10.8022379658524	11.6852024988343	3.1471406443793e-18	3.00872341784823e-16	31.1094062431491
18252	-2.99512975714093	9.42744495653061	-11.6750384737386	3.27896357800333e-18	3.12062803946191e-16	31.0688037925202
6149	-1.28980529262696	9.55488692789078	-11.6711696726986	3.33058897382511e-18	3.15554636049223e-16	31.0533458884259
14720	-3.71290735232166	7.41803333777206	-11.6567100235727	3.5308919094221e-18	3.33038769027992e-16	30.9955567338812
16831	-4.31910385606284	6.06557469239704	-11.6531242691718	3.58241347113466e-18	3.36396585858369e-16	30.9812222652353
11362	-1.84148511162431	10.0404868134934	-11.6207603926091	4.08307464855253e-18	3.81713279533707e-16	30.8517773223055
7707	1.27055044060408	10.5300319237825	11.6180587855621	4.12792730111141e-18	3.84206378933401e-16	30.8409663624858
15851	-4.62675614564928	8.78663443775195	-11.6116310281344	4.23664694634925e-18	3.90905424110165e-16	30.8152412037718
7279	1.81144751196079	9.92037966307567	11.6114726598488	4.23936168765523e-18	3.90905424110165e-16	30.814607323046
18416	-1.90527762877121	8.08049691929968	-11.610538690772	4.25540739991186e-18	3.90905424110165e-16	30.8108689848866
10309	3.45981333877077	7.97322080269398	11.6090153347377	4.28171017370088e-18	3.91618928787672e-16	30.8047713319905
17621	-1.97654828208338	8.74278727385689	-11.6067031988228	4.32194540984095e-18	3.93595097496206e-16	30.7955158646575
12242	-1.79580793707057	9.17646813892627	-11.603076727123	4.38582062140087e-18	3.96181223622274e-16	30.7809978917087
12007	1.00728274740041	11.9437008205433	11.602962619857	4.38784581255264e-18	3.96181223622274e-16	30.7805410580471
18111	-2.28003935212998	8.38302783807334	-11.5990792340861	4.45733286201732e-18	4.00409265116638e-16	30.7649928616887
10968	-2.94877923698521	9.80663868857364	-11.5982355015184	4.47257603973526e-18	4.00409265116638e-16	30.761614520746
10144	-2.65304977705586	8.86222816523633	-11.5912823197073	4.60021009601329e-18	4.10098054466535e-16	30.7337706023703
16546	-1.15208094922812	10.5405979344846	-11.5901117486178	4.62205521276098e-18	4.10314212332832e-16	30.7290825262568
3229	-6.58595728821711	7.91947645272243	-11.586573471257	4.6887233782581e-18	4.14490993873796e-16	30.714910963236
