	logFC	AveExpr	t	P.Value	adj.P.Val	B
NM_002952	-2.63016435415049	14.4777216771559	-11.2332408264584	6.22705046223496e-12	4.53672835055518e-09	17.2543675018035
NM_001927	-2.6608963623498	14.4465741461272	-11.1674941302223	7.13647065827581e-12	5.02597840226838e-09	17.123441682991
NM_001019	-2.46665438269169	14.2798469422128	-11.0707359563167	8.73008907823772e-12	5.86629727184619e-09	16.9297243493635
AI888178	-6.1975442152064	13.0254935212333	-11.0623199311091	8.88496368322027e-12	5.86629727184619e-09	16.9128162902206
NM_000034	-10.3268772256401	12.2727173449589	-10.9869404151869	1.0404556156824e-11	6.66143825701141e-09	16.7609574015427
AF020768	-3.77725258092166	14.7536229245921	-10.9590756969881	1.10317928774015e-11	6.85528587981586e-09	16.7046301290273
NM_001958	-2.23120023773417	14.4582513684952	-10.8453282551816	1.40233134501999e-11	8.33236392508263e-09	16.4736196434369
L05095	-2.05520947893233	14.5452183234816	-10.8394957533658	1.41975152074486e-11	8.33236392508263e-09	16.4617276987622
AF083441	-1.69445236128967	14.5644427173202	-10.8047252883618	1.52831803494051e-11	8.46566540207461e-09	16.3907391215951
BF971923	-1.19192663186707	9.55394447317587	-10.8001876323478	1.5431025105841e-11	8.46566540207461e-09	16.3814629083069
BF689355	-10.8154455878509	11.7608870593194	-10.7901202310502	1.57643076841254e-11	8.46566540207461e-09	16.3608724962205
NM_000995	-2.2733604357635	13.5484932003308	-10.7823266892452	1.60273862212696e-11	8.46566540207461e-09	16.3449233487653
BC002477	-1.7083699448979	9.15578340615946	-10.7567249380209	1.69237829202794e-11	8.72111428145519e-09	16.2924729357174
NM_000332	1.45242064967367	11.1820284731811	10.7325359122361	1.78180525229717e-11	8.96332889774632e-09	16.2428356548219
NM_000990	-2.00994584944576	14.60594451032	-10.6583477141155	2.08758000143758e-11	1.0088598819496e-08	16.0901045515493
AI292276	-4.43547764979634	13.2458612292581	-10.6534711445318	2.10947682618319e-11	1.0088598819496e-08	16.0800390975962
NM_001824	-12.5035282978095	11.6639332641854	-10.6448545730829	2.14874548881731e-11	1.0088598819496e-08	16.0622462430461
AL537707	-1.74891411328696	14.6142950181408	-10.6304138391117	2.21624864041564e-11	1.01793263640656e-08	16.0324041844183
NM_003651	-1.81709496317954	14.6473943346733	-10.5528932329493	2.61772822270518e-11	1.17675238062372e-08	15.8717226353491
BC004334	-2.07386882005868	14.8188962786902	-10.384456892299	3.76838158573452e-11	1.65871596132081e-08	15.5197722885067
AF105974	-5.25241177624692	13.4761840462061	-10.2176755747009	5.42449135850837e-11	2.33013309301271e-08	15.1674479748735
BC005863	-6.65715326084289	13.1114774926073	-10.2040477247748	5.58925158902948e-11	2.33013309301271e-08	15.1384898989214
AF349571	-5.60629933635312	13.031912608723	-10.2011767776923	5.62461130933586e-11	2.33013309301271e-08	15.1323860987279
NM_003289	-1.95764410055449	14.5741750004806	-10.172653229804	5.98864328459876e-11	2.43323183301928e-08	15.0716815157742
AF002280	-4.44195436664624	13.8627666319691	-10.0321832956017	8.16797964257608e-11	3.2560957337424e-08	14.7710861731847
U20489	-2.64624994385474	14.3302730649929	-9.96589566804343	9.46457434096223e-11	3.70310234584908e-08	14.6282840390981
NM_001864	-2.36364559138761	14.4135585087123	-9.94237997324183	9.97376967610225e-11	3.83137828575797e-08	14.5774776552335
NM_001014	-2.14339534882017	14.5953352128998	-9.91264451740537	1.06581357779177e-10	4.02116236992579e-08	14.5131229363165
AI925635	-2.05708825549611	14.8273361959224	-9.88928454736558	1.12294436669142e-10	4.16238045253619e-08	14.4624798072618
W67644	-1.54402270971802	14.6736229926107	-9.86381188437141	1.18883337907281e-10	4.33063304018111e-08	14.4071696549574
AF064092	-5.01321506209921	13.386252857742	-9.64510773889419	1.94639378013826e-10	6.9700691164002e-08	13.9285492442516
NM_003673	-1.98519211914532	14.2630079812196	-9.61229457870247	2.09694619595759e-10	7.38404653803201e-08	13.8561609239052
AI591100	-4.44752650978369	13.6281545514714	-9.57821567640236	2.26598221724099e-10	7.84847086653566e-08	13.780820085628
NM_001449	-4.83382047245059	14.1330228330711	-9.56772397137309	2.32078716907766e-10	7.90864375939883e-08	13.7575923927047
NM_003282	-4.22086299478019	14.1400156515356	-9.49090719419622	2.76576789789814e-10	9.21142665565478e-08	13.5870550711967
BF942308	-1.82794094604845	14.8080610241196	-9.48705132696996	2.79028448486324e-10	9.21142665565478e-08	13.5784729446432
NM_021104	-11.7823306175565	11.5442589020831	-9.44493303390433	3.0730477836155e-10	9.98882362649667e-08	13.4845925273995
NM_030615	-2.43167197040122	7.98619767409112	-9.36712107466099	3.67520796900217e-10	1.17651202983451e-07	13.3104943253297
AF220153	-3.90080039583467	14.5559898810876	-9.33639900824347	3.94511556409227e-10	1.24406569609166e-07	13.2415209690509
NM_006790	-1.49005091005802	14.6162455820165	-9.30297456195817	4.2619265305619e-10	1.32420564320164e-07	13.1663293107653
AI953822	-3.55048108807787	13.7214912991154	-9.28076760001995	4.48672117704928e-10	1.37384702940141e-07	13.1162853412566
NM_000984	-6.71391195185062	13.0815180758931	-9.24038395463527	4.9271539754289e-10	1.48715584561231e-07	13.0251013514504
NM_001006	-2.18138832497375	14.8020845290938	-9.16468429111999	5.87595096699896e-10	1.74855059198245e-07	12.8535554927858
NM_000079	2.19323599484021	10.7018398007575	9.13237411469553	6.3361008373443e-10	1.85929359015848e-07	12.7800898190284
NM_005205	-2.07635214717643	14.0763324840715	-9.11203168485084	6.64459088909284e-10	1.92310844253087e-07	12.7337603473915
BF246436	-1.44096092523915	14.7319998114159	-9.10270540728462	6.79112457797092e-10	1.93895783896445e-07	12.7125004063244
AI675178	-3.77665715851662	9.71666577163722	-9.09413475403139	6.92870373538691e-10	1.95186203361673e-07	12.6929521391395
NM_001002	-6.88827371719082	13.0477422667576	-9.04946017000807	7.69347560183666e-10	2.13878621731059e-07	12.5908887726042
NM_003558	1.43749261391576	9.20842964371407	8.95877606837941	9.52300899689798e-10	2.61301472839559e-07	12.3828460783582
BF125158	-5.44931454381831	13.868389746827	-8.88114189583461	1.14410889124999e-09	3.09906828901663e-07	12.2038203365815
U29538	-1.96336577663417	14.8660853858399	-8.83558675639714	1.2746520036624e-09	3.39972138673752e-07	12.0983740002455
AI004246	-1.29958970296307	13.8167270840072	-8.83143418597599	1.28728564435347e-09	3.39972138673752e-07	12.0887475250929
AA889653	-1.39903851449541	14.2926139605073	-8.82030579598525	1.32177798410543e-09	3.4477191664419e-07	12.0629377588645
NM_005309	-1.30549590081935	8.81458653913939	-8.79502635552478	1.40369004937038e-09	3.61672723940212e-07	12.004243091308
AW190070	-2.00933553749714	14.4815717932318	-8.7799893002287	1.45486037680277e-09	3.7034084386854e-07	11.9692868992915
BF184532	-1.72567356817698	14.649836303695	-8.76778875911428	1.49777869314686e-09	3.74880018715973e-07	11.9409013001049
NM_002359	-1.13342350011797	9.78811161348077	-8.76361482112925	1.51275714757133e-09	3.74880018715973e-07	11.9311854728281
AK026577	-8.18016856056731	12.7068676911739	-8.75998101576438	1.52592207542473e-09	3.74880018715973e-07	11.9227249376888
BC001865	-6.51106599826244	13.5121158080842	-8.73051017712372	1.63711848744502e-09	3.97575165548717e-07	11.854039866279
BF970829	1.53113375083911	9.28190709871274	8.7163122948692	1.69361458583053e-09	4.06621465561676e-07	11.8209065709556
U06935	-1.5515425559553	8.00581671607969	-8.70504351862182	1.73987270784978e-09	4.13034051364609e-07	11.7945887196525
AJ011712	-3.58653139159355	14.2724910200727	-8.69909103453274	1.76482728313717e-09	4.13717766152957e-07	11.7806796964532
NM_001686	-1.44323656332045	14.4005631639663	-8.69506433074774	1.78191578568341e-09	4.13717766152957e-07	11.7712677768528
D50928	1.03026635079257	8.8991865312277	8.67699378224233	1.86071302130736e-09	4.27316790371542e-07	11.7290021012428
AI803302	-1.25650664295898	14.631211009055	-8.62308742866628	2.11762831613087e-09	4.81088721109818e-07	11.6026471179443
NM_001924	2.88669918422173	9.781307388392	8.60844667978351	2.19348220397593e-09	4.93020127719185e-07	11.5682593178023
AA555096	1.23689251171492	10.0737642953031	8.54220647987835	2.57299935499968e-09	5.72235056551928e-07	11.4123014017596
T50399	-4.8176461538543	13.6295105716452	-8.53651099868275	2.60861775397811e-09	5.74113290688017e-07	11.3988631649398
BF593509	-2.45665439304742	14.8073516912641	-8.5184979305006	2.72462271766102e-09	5.93462152358164e-07	11.3563323211113
NM_000971	-2.14455469542388	14.6493928565796	-8.49946640226673	2.85292811838875e-09	6.15068013115484e-07	11.3113476077524
BC004492	-1.56946091100115	10.1554864569737	-8.48441919691506	2.95873531279634e-09	6.31435956452132e-07	11.2757448752695
NM_022065	1.73390841507508	7.1425031431842	8.43854957446368	3.30671624051676e-09	6.9864300729638e-07	11.1670196368627
X17406	-1.03533960927188	9.34010712032194	-8.40440930375722	3.59266897325219e-09	7.44233209758794e-07	11.085906710651
AA320764	-1.87699080842703	14.4979518688958	-8.40437746244631	3.59294715048263e-09	7.44233209758794e-07	11.0858309842144
U43701	-7.33798958066595	13.2143891124287	-8.38089856692093	3.80418163340265e-09	7.80337374277002e-07	11.0299541305299
M23699	3.5569050581402	8.43475902585422	8.36714451518441	3.93377843093269e-09	7.99162218161018e-07	10.9971856976312
M36769	3.08939959057469	10.4810154480466	8.30901399173398	4.53333325671688e-09	9.05440171709588e-07	10.8584030638472
NM_002472	3.15342558342435	10.3856046625752	8.30817593759033	4.54262865397654e-09	9.05440171709588e-07	10.85639885175
NM_001151	-1.47275406513629	14.1404486777633	-8.26465994993333	5.05305497541264e-09	9.97765845986151e-07	10.7521969477688
AF020769	-5.09089635102785	14.2132991798997	-8.24914836822979	5.24886013868647e-09	1.02683256490896e-06	10.7149903642626
BF683426	-2.01169120493584	14.1647900663153	-8.24327633073711	5.32499161109712e-09	1.03216901614e-06	10.7008968657188
AF063002	-1.24180467983316	14.3544132652658	-8.22575755564156	5.55889734796568e-09	1.0677125742529e-06	10.6588218209558
D87914	-1.18163389975812	13.9417679816034	-8.21016293273938	5.77593691036902e-09	1.09940536074123e-06	10.6213325671535
NM_000311	1.25255611006018	10.9225252769848	8.18283330210409	6.17740969887036e-09	1.1653242153369e-06	10.5555520553802
BC003655	-6.56894469745299	13.1570093181407	-8.17669682167556	6.27140802663087e-09	1.1668848397476e-06	10.5407679052413
AK021947	-1.58489408973982	10.8663208500743	-8.17509777756987	6.29614122165971e-09	1.1668848397476e-06	10.5369146045161
NM_016147	1.93379274918079	8.58381771543881	8.16694437230093	6.42381203781345e-09	1.18019391943411e-06	10.5172614732969
NM_001861	-1.36253036264597	14.2212244173689	-8.15435564774336	6.62614922212308e-09	1.20687311004325e-06	10.486899500189
BC000523	-2.27214918234322	14.3039677336646	-8.12533726217115	7.11772803710246e-09	1.28532784587949e-06	10.4168293542936
NM_000999	-2.78793566559775	14.119339523452	-8.08912006432662	7.78392162456389e-09	1.39292964764884e-06	10.329215284172
NM_004320	-10.3903559287648	12.2189761127473	-8.08593635476559	7.84544812903314e-09	1.39292964764884e-06	10.3215049426467
AL031589	-3.66745972408106	11.0440046152979	-8.07975224643793	7.96638169661454e-09	1.40261427071727e-06	10.3065242654445
AL136842	1.6200080434427	10.0423614545606	8.06438599475016	8.27518685931716e-09	1.44494337160044e-06	10.2692778324481
AA670344	3.28463504414196	7.20453990888182	8.02060996183073	9.22367475025334e-09	1.58515238284866e-06	10.1629930387383
NM_000365	-1.48702250523746	14.3598204966208	-8.02041162416976	9.22821578428555e-09	1.58515238284866e-06	10.1625108999081
NM_012423	-2.31663550901449	14.6475578070316	-8.01398512729871	9.37659526707788e-09	1.59765084518404e-06	10.1468858567246
X04201	-1.91033788709719	14.4175189229046	-8.00592490701986	9.56614455327055e-09	1.616908016972e-06	10.1272807750655
AF035737	0.911994871182687	12.3041694575855	7.93864434405968	1.13091748004334e-08	1.89635115225045e-06	9.96329084596721
NM_012307	2.94536077556901	7.1315298501324	7.92656359075715	1.1654950845977e-08	1.93894331869135e-06	9.93378071612524
NM_002635	-1.90152334806824	14.2647217744477	-7.87889299630977	1.31280874002163e-08	2.1669549264982e-06	9.81714319130369
S77356	-1.5538868590737	10.7220360794248	-7.84808301923835	1.41800251120279e-08	2.31655718890569e-06	9.74159782142938
NM_001030	-1.89056242993006	14.4999887547096	-7.84601300450671	1.4253712351275e-08	2.31655718890569e-06	9.73651766204504
AI985751	0.904926689328187	12.0915523279932	7.8343806910467	1.46751211265053e-08	2.35806185452259e-06	9.70795944477179
NM_023923	-1.14904073822778	9.16660262348722	-7.83282850730078	1.47323061717618e-08	2.35806185452259e-06	9.70414735611473
BE672181	0.893841860503741	9.99413416187555	7.8196833668276	1.52258040809723e-08	2.41872773400588e-06	9.67185070479985
NM_004543	-9.18005717795002	12.7006178835508	-7.79547294161556	1.61793148873139e-08	2.55101914133708e-06	9.61230753844968
R64001	-1.31691386287436	7.96550232303906	-7.79031622779476	1.63901566435644e-08	2.56512021900169e-06	9.59961508965461
AA961748	-1.13036682847701	13.8747832635487	-7.77548128145637	1.70124779226782e-08	2.63801793970007e-06	9.56308159349383
BE561596	-1.03597179636185	9.04284655023822	-7.77175609869701	1.71725004942898e-08	2.63801793970007e-06	9.55390315674725
NM_005859	-1.07172034013059	9.22151267604788	-7.77041414277231	1.72305223248111e-08	2.63801793970007e-06	9.55059627808275
U12707	-1.58255867301689	9.78677449706885	-7.76572328899018	1.74349155685693e-08	2.65010716642253e-06	9.53903510350353
NM_012346	-1.04251605751973	8.94661202899051	-7.75513667447248	1.79053413802882e-08	2.70217180487663e-06	9.5129324653214
AF059180	-4.20226579097153	13.6767172411137	-7.75102380894226	1.80915743028737e-08	2.71091334660366e-06	9.50278769664345
D43968	3.02011251125955	7.67040487445908	7.74457518805614	1.83875578571578e-08	2.73586142539458e-06	9.48687709060384
NM_000661	-1.3333709090176	14.5556418346476	-7.73460481161082	1.88549401997355e-08	2.78578445132875e-06	9.46226654513955
NM_001017	-1.31521028522167	14.6084859344246	-7.72335527440126	1.93968577226498e-08	2.84595006919545e-06	9.43448289862681
NM_015976	2.02286097156585	9.00722626656557	7.71100932955321	2.0009902526137e-08	2.91564979704982e-06	9.40397230190357
NM_001003	-2.16666415589249	14.7021725354729	-7.65177595826198	2.32378681601069e-08	3.35046818614568e-06	9.25731173669137
NM_000993	-1.7998609305695	14.3849385376321	-7.65053011385794	2.33111900493854e-08	3.35046818614568e-06	9.2542221485172
BC001675	-3.8161581888924	14.3580126293869	-7.63489341247966	2.42517752503431e-08	3.46210478033276e-06	9.21542733591676
NM_006741	-1.04928122608982	13.7129972970932	-7.57139249069357	2.84868414196642e-08	4.03939587593735e-06	9.05755617705728
NM_002633	-1.40186210595073	14.493776241006	-7.55584016536379	2.96344751804787e-08	4.17411461075437e-06	9.01881208118719
BG469030	-1.70674471476653	8.53737697659371	-7.54679171919557	3.03237513779528e-08	4.2429153583668e-06	8.99625625179992
AF007162	-2.12138689656605	14.4635740440244	-7.53031450579938	3.16211861485708e-08	4.39534487465134e-06	8.95515522204615
BG152979	-1.54298770636138	14.1792238189497	-7.51202497468883	3.31277335217498e-08	4.57465852187929e-06	8.90949296785488
AI200589	-1.49253141490213	14.2942093856662	-7.50362132258632	3.38442922578853e-08	4.64326108327662e-06	8.88849785665973
NM_001867	-1.29261708134508	14.4113481319862	-7.49599233648371	3.450847014743e-08	4.65853064672865e-06	8.86943035000966
AL556190	-1.89201250637113	14.4624805354035	-7.49280699885669	3.47897013211972e-08	4.65853064672865e-06	8.86146689080475
NM_016424	1.13840393036031	10.2021311048351	7.49166643698112	3.48909675849666e-08	4.65853064672865e-06	8.85861513205585
NM_003944	-0.960311897390285	10.2260061761225	-7.49030709756914	3.50120506827042e-08	4.65853064672865e-06	8.85521614615726
M30262	-2.00606899683388	9.43268910083548	-7.48979199832541	3.50580449086452e-08	4.65853064672865e-06	8.8539280953384
AW117498	-1.9484978040442	9.72236394867182	-7.48503979420333	3.5485293551363e-08	4.68583301345748e-06	8.84204320652659
NM_000981	-1.54344502427683	13.8066095499866	-7.46467286888582	3.73773330077069e-08	4.90502044588094e-06	8.7910747628219
NM_016608	1.21169700814168	10.6464719058026	7.44475215224005	3.93274074378109e-08	5.12907076756832e-06	8.74117231575562
U69546	1.48788407761746	11.4300352352505	7.42223166724322	4.16572088904623e-08	5.3995920824398e-06	8.68469721010873
AW134535	1.42366106841068	9.14580692457925	7.4009531209748	4.39877029960304e-08	5.66690359085445e-06	8.63127815250833
BG167570	-1.11305026921072	9.19269804582462	-7.36705793399285	4.79776725294802e-08	6.14346827395672e-06	8.54606882884449
NM_016592	-3.16703014497331	14.1594792731842	-7.36299460727439	4.84801127501553e-08	6.17040856738122e-06	8.53584442226182
NM_006135	1.10389817856658	10.2306024969996	7.35891796503779	4.89895853682017e-08	6.19791592610398e-06	8.52558445369088
NM_004074	-1.53898813834531	13.8870316321744	-7.34669266495631	5.05503610901208e-08	6.35730969709567e-06	8.49480385617878
NM_004711	-1.41797028836166	8.92015753791117	-7.33576518204475	5.19882805216471e-08	6.4834822952997e-06	8.46727524153371
NM_024999	-1.04549675277562	5.61320722681084	-7.33442586270701	5.21673603843691e-08	6.4834822952997e-06	8.4639002024432
AB033080	0.987328715373793	11.2234916467603	7.32435191987721	5.35346318179189e-08	6.6145011757251e-06	8.43850712651664
AA191576	1.03266340593313	9.52739543819647	7.32071611203802	5.40370104299438e-08	6.63775556025496e-06	8.42933939037233
AU145005	1.03191544316821	10.1035238388504	7.31297852634581	5.51221921581113e-08	6.73191720182992e-06	8.40982356002662
NM_024835	1.00199744271832	10.3327148133481	7.31003197356213	5.55412515320272e-08	6.73360736657046e-06	8.40238979662431
NM_000516	-3.18947926210684	14.0826435645666	-7.30840908909823	5.57734423111431e-08	6.73360736657046e-06	8.39829501854783
AI768378	2.22764375897027	7.96818943736712	7.28355797414921	5.94549928588819e-08	7.13730164274124e-06	8.33555168576901
AU146889	-2.60174305908282	14.1927785421077	-7.27471353919248	6.08241535442459e-08	7.2604108253267e-06	8.31320332229645
NM_018208	-1.11942985557538	9.50466068595867	-7.25754866514877	6.35736725653735e-08	7.54598064023152e-06	8.26980346440953
NM_001010	-1.46808645936042	14.4545374612072	-7.24224463004567	6.61317102306504e-08	7.80575851258761e-06	8.23107840887075
NM_005368	-8.95940733059217	12.7451852029272	-7.23682348721715	6.70627673772894e-08	7.85534437507592e-06	8.21735404436423
BC003700	-1.03097402490974	8.71717756701328	-7.23548089595502	6.72954057122654e-08	7.85534437507592e-06	8.21395454205053
BC001019	-2.06134111425794	14.445018601268	-7.2153369293036	7.08861546093514e-08	8.22902568454053e-06	8.16292298741207
AF254822	1.96450744584571	7.87729098717153	7.21048742117646	7.17793512108607e-08	8.28718105127358e-06	8.15063022687852
NM_004227	-1.16354332634834	5.03410324815995	-7.20547740559886	7.27141435223479e-08	8.34948056706613e-06	8.13792763664033
AI754416	1.48121997955945	10.2589755332798	7.20316073974206	7.31505777114338e-08	8.35419138317391e-06	8.13205285214408
BC002656	-1.37835268262297	8.5007681316713	-7.17460118596302	7.87551150431477e-08	8.94147177985896e-06	8.05957648355156
NM_025143	1.90401463169767	8.03223167861965	7.17271984322319	7.91393043749349e-08	8.94147177985896e-06	8.05479872784024
D45864	-2.4748289945349	7.81033088797866	-7.16872334617833	7.99617704190823e-08	8.98634194369346e-06	8.04464804203033
AA767713	-2.52088069160877	7.42603682577897	-7.16535443422677	8.06618346160997e-08	9.01705418925373e-06	8.03608987993585
AL050378	1.09551623077971	10.0110739048661	7.16173256007416	8.14214233886772e-08	9.05406228082091e-06	8.02688760346931
AK023841	0.716184522622105	10.4875613913164	7.14291949101167	8.54856557460421e-08	9.45623525969831e-06	7.97906324795924
AF349114	-5.37529819857814	13.5500507693518	-7.11705563784301	9.14124497249339e-08	1.00591783218146e-05	7.91324689914264
AL157851	-1.7832392652271	7.30213578292586	-7.11488683328446	9.19280536898745e-08	1.00635021676667e-05	7.9077243102186
NM_013387	-1.35248926064606	14.3077794120187	-7.11266539468493	9.24592380032072e-08	1.00694782501637e-05	7.90206712219138
AF205218	1.27884101552657	9.62290766086701	7.10419028444737	9.45146247953439e-08	1.02405384239796e-05	7.88047880817346
BF055107	1.07713257707231	10.866279428818	7.09866195071149	9.5880347730057e-08	1.03355101369421e-05	7.86639216318064
NM_002482	1.94706869348934	6.06080486129792	7.08654795194387	9.8943614450944e-08	1.06115770869012e-05	7.83551220451411
AI587323	-1.06738201164189	14.3593893324464	-7.08361759845399	9.96994495872579e-08	1.06307599452026e-05	7.82803982613636
NM_020245	0.881964086025515	10.524951200045	7.08196307460588	1.00128797287738e-07	1.06307599452026e-05	7.82382036094062
NM_014748	1.88430113374667	7.81863849470121	7.05141408896347	1.08403078587459e-07	1.14517012219792e-05	7.7458553186925
AB030075	-2.12310650597411	6.54024853373062	-7.0286214525666	1.15026884174922e-07	1.20909851186456e-05	7.68761514655716
M25079	-3.97906556790132	13.8902639472536	-7.00984011749141	1.20793418125266e-07	1.26342739512407e-05	7.63957982773131
AF313911	1.0668677721547	10.5089900956385	7.00170680326134	1.23381034333847e-07	1.28413521842636e-05	7.61876545535337
BC002411	-0.942605292994617	14.2133184838805	-6.98932073414034	1.27430379772151e-07	1.31977895285589e-05	7.58705314729712
NM_003299	0.943568084636879	10.8903136400321	6.98425612521571	1.29124820225166e-07	1.32462042248773e-05	7.57408109522003
NM_030912	1.06177972224582	10.6539213273035	6.98417619437475	1.29151745092992e-07	1.32462042248773e-05	7.57387634390206
NM_001015	-2.25249831331542	14.4397500784456	-6.97948363693905	1.30742487245479e-07	1.3281530381793e-05	7.56185458965761
AB015639	-0.806390315319582	14.4212924368977	-6.97841670054262	1.31106941364506e-07	1.3281530381793e-05	7.55912088139766
AK026815	0.852581497282098	12.1486868661623	6.97761333145123	1.31382045143636e-07	1.3281530381793e-05	7.5570624010441
NM_014009	-1.34467846299625	6.51803181426544	-6.97104112002915	1.33654768974124e-07	1.34469426613586e-05	7.54021961441542
NM_000988	-1.21613455306206	14.5507759870859	-6.96498182256974	1.35785523859539e-07	1.359657131803e-05	7.52468695609314
AA281332	-1.60661974350882	13.3835893892451	-6.95787050753826	1.38330315779893e-07	1.37860514707433e-05	7.50645222244242
NM_001023	-1.12395213309488	14.1204560575506	-6.95199583723534	1.40469107989763e-07	1.39334803455761e-05	7.4913841754751
AA630314	-1.08478014873312	14.211711014155	-6.94231672542836	1.44066564105898e-07	1.41627640904837e-05	7.46654958087668
AF320999	-0.933941072287561	14.031677423719	-6.94217142949536	1.44121274112741e-07	1.41627640904837e-05	7.46617670146514
BC005844	-1.34027125345113	9.06128131646507	-6.93766055284387	1.45830353874001e-07	1.42643690585643e-05	7.45459906031096
BG403834	-1.00753115884106	10.3368032059694	-6.92007001716852	1.52694207947335e-07	1.48669273065036e-05	7.40942933839323
NM_003192	0.933051526169524	9.99536919839349	6.91466203955077	1.54869716678943e-07	1.50095751100583e-05	7.39553556384719
U52144	-1.06280134232162	14.1184158665038	-6.91006787175512	1.56742580140104e-07	1.5121722526028e-05	7.38373001183816
NM_000982	-2.55760503854882	13.9235357758631	-6.90454233885095	1.59025643630726e-07	1.52722445392272e-05	7.36952804041076
NM_000890	-1.55150491447175	8.36203077580029	-6.89332204902556	1.63766230232215e-07	1.56563480196662e-05	7.34067873317132
NM_012109	-1.02353441491384	7.11988187608579	-6.89101154188854	1.6476011670386e-07	1.56804132690052e-05	7.33473628948735
BC006314	2.95960768880425	8.33144465617546	6.86972800542666	1.74208707328283e-07	1.65052985131478e-05	7.27996901125204
NM_030754	3.69615150421673	7.20462176309155	6.86147841203304	1.7801745326744e-07	1.67908605028324e-05	7.25872758260101
NM_006636	1.24401128727844	10.3147091509106	6.84198350042385	1.87357774688823e-07	1.75933113938909e-05	7.20850162970697
BC001460	-0.851184312658698	10.9267431202523	-6.82983241825815	1.93429926481394e-07	1.80311475501931e-05	7.17717511133954
N36842	0.82118795476737	10.8177468007601	6.82924732405596	1.93727304709098e-07	1.80311475501931e-05	7.17566628478913
NM_001976	-3.44510420815684	14.4118981703994	-6.8223128935681	1.97287348977486e-07	1.82250156915663e-05	7.15778112385827
U07802	1.1858499045949	11.0399039759318	6.82183441365505	1.97535431340812e-07	1.82250156915663e-05	7.15654684510928
