	logFC	AveExpr	t	P.Value	adj.P.Val	B
18281	1.7965513774511	2.06311615436752	23.3369597172147	2.31519114000635e-15	4.89130432149141e-11	23.0031661519968
8964	1.65657543315371	2.05103164711937	21.9559603850141	7.02714711150512e-15	7.42312685123843e-11	22.2286030480288
8076	1.19866848918098	2.08100406690824	20.629094199564	2.17452390714584e-14	1.53137221954234e-10	21.4099305329434
12568	0.742240088280079	2.75573443640052	18.424153229857	1.66152553108994e-13	8.77576247383427e-10	19.8629149950632
8617	1.1241729089766	2.10543897687755	17.8965659819077	2.79233353888403e-13	1.17987261352006e-09	19.4537620408911
2380	1.58611046728657	1.64652792749567	17.3107731858834	5.05094887626134e-13	1.77852328181289e-09	18.9799621576473
2959	1.0496987424255	2.05451733798055	16.5701353866464	1.09676578435627e-12	3.31019581801357e-09	18.3497783614066
10075	1.26896806054075	1.84518449056554	16.4205820179376	1.28740375456061e-12	3.39987239032525e-09	18.2181073410647
6572	2.09992460350426	2.05059845657579	15.0623853820138	5.86661019953786e-12	1.37715415206263e-08	16.9492048110763
15076	1.18888683896883	2.00731864591157	14.9708496829333	6.52522312024328e-12	1.3785838886138e-08	16.85869820892
7722	-1.17507098747544	2.59997215394965	-14.7153166328641	8.8079896855951e-12	1.6916945280688e-08	16.6025150514709
15329	0.798353047458602	1.7689443047175	13.2692951881375	5.24932049316859e-11	9.24186617159773e-08	15.049060725843
16748	1.71727611147449	1.81602781480536	13.0910239125214	6.61378502237916e-11	1.07484181667542e-07	14.844551007348
14690	1.2177988296382	1.65391659256321	12.9223833698709	8.24903135611469e-11	1.24483775329025e-07	14.6483049559202
16374	-1.19294922709238	2.16952281743883	-12.7748478272092	1.00272281925319e-10	1.41230166682415e-07	14.4743616584846
3327	1.8857845910965	2.28788794141139	12.6091401008155	1.25125112299463e-10	1.65219890471922e-07	14.2764414610649
3732	-1.10120988851023	2.69592581200601	-12.5618299189868	1.33347563371141e-10	1.65719645373065e-07	14.2194330484781
21081	0.879260924233591	2.08726197687772	12.1727315836375	2.26729023082e-10	2.44059612286199e-07	13.7419527977901
13184	1.12054449201723	2.24895839217391	12.1608587415337	2.30479449968669e-10	2.44059612286199e-07	13.7271378226079
3495	1.77847372291994	1.71929818411954	12.1591000728725	2.31040481172148e-10	2.44059612286199e-07	13.7249420979113
