	logFC	AveExpr	t	P.Value	adj.P.Val	B
21609	2.34529715820592	8.8281195964524	18.073320472978	4.77076960797605e-11	1.63164036939277e-06	14.6317567508272
27384	-3.69910982664714	6.99383742262759	-17.3718226296967	8.09057899114512e-11	1.63164036939277e-06	14.2348068366558
30591	-4.01782511473546	7.44933300962748	-16.9040372246963	1.16338167153068e-10	1.63164036939277e-06	13.9567722201993
22803	-3.47596168227131	8.89577717645219	-16.4103170505038	1.72422659206452e-10	1.63164036939277e-06	13.6510638131982
41037	-3.92592886025516	6.88273378540421	-16.4093070402	1.72563389793881e-10	1.63164036939277e-06	13.650425076206
21216	1.72674082803194	7.72188281821674	16.2009659671873	2.04392027259696e-10	1.63164036939277e-06	13.5174747914817
3303	3.45431348841739	8.8198697351099	16.0960535587183	2.22745194355047e-10	1.63164036939277e-06	13.4496164455969
36304	-3.05330634453765	6.11360042086388	-15.1838871888822	4.80934072165568e-10	3.01293538719566e-06	12.8327796577189
38333	2.30150041011569	10.2683484945572	15.0746482964254	5.28832562695237e-10	3.01293538719566e-06	12.7555474580778
38227	-2.90655349401145	7.46253573567461	-14.7616006907293	6.9658175043968e-10	3.5717925835545e-06	12.5300431666624
9375	3.38701838674883	8.6590299755545	14.4536946515107	9.18077589856829e-10	4.02085645190532e-06	12.3020348733189
44175	-2.95261216304019	7.7588832499795	-14.3822621509568	9.79534838127651e-10	4.02085645190532e-06	12.2482357929524
40494	1.74600439134903	9.05797571076564	14.3384317774038	1.01940740063127e-09	4.02085645190532e-06	12.2150542467344
34532	-2.06544788164281	7.98657055453188	-13.8363099783425	1.62275323891431e-09	5.65737037051902e-06	11.8254371598731
49909	-2.40278175690136	6.04102046422328	-13.8154175327387	1.65497612055904e-09	5.65737037051902e-06	11.8088395714564
19427	-3.40625950317746	7.30199861050161	-13.6187942449909	1.99394439169561e-09	6.39009328928651e-06	11.651083130641
20936	4.53352644126068	7.62643503960331	13.4640680662674	2.31264640075116e-09	6.97548569675979e-06	11.524940143536
