	logFC	AveExpr	t	P.Value	adj.P.Val	B
NM_000399	2.13747019494131	7.6116552288666	6.60324650856179	1.66485435957582e-09	3.51750429091179e-05	11.0489185061284
NM_004719	-0.468085453221694	10.9576732946448	-6.14320494845391	1.45204753188844e-08	0.000153394301268694	9.09970571706083
NM_007158	-0.347656091127478	11.9074404948829	-5.93228667040289	3.8336284075888e-08	0.000269989669985121	8.22590659088576
NM_013232	0.33686963187848	10.4778352797549	5.63347427523001	1.47689903676459e-07	0.000695191135006381	7.01240949049049
NM_025105	-0.602263185429751	8.08809469588046	-5.60924407688715	1.64518916841722e-07	0.000695191135006381	6.91535372488878
BG538800	0.637685345182929	7.24450237311483	5.45586809752488	3.24008851868131e-07	0.00114094317037831	6.305957503756
NM_000270	0.543026359660561	10.0267204735248	5.28656301874675	6.7711289989325e-07	0.0018429953521023	5.64364255938284
U48297	-0.258452088799872	13.0198222739067	-5.27957790663054	6.97839966718025e-07	0.0018429953521023	5.61655990084118
NM_000576	1.36693165206009	9.84986553095623	5.21225516052495	9.32175446746514e-07	0.00197318838157907	5.3565502945167
NM_014882	0.497717632365875	10.2947594809276	5.2118186580284	9.33921043912849e-07	0.00197318838157907	5.35487050749304
NM_013324	0.68647519188242	9.42949537422797	5.11282553810504	1.42441655481195e-06	0.00273591572455154	4.97596555874375
NM_006936	-0.391323361612926	11.2046388161171	-5.08205897597229	1.622665023948e-06	0.00285697221883111	4.85904676063618
AI421071	0.893189014654957	11.0546423727509	5.05805820440432	1.79575510976952e-06	0.00290349451498934	4.76812142526996
L48722	-0.263809299161161	12.2705621013046	-5.04169612151845	1.92393616101149e-06	0.00290349451498934	4.7062776053533
AV700224	0.482304330640367	9.5845452664225	4.87720818621515	3.8214329200889e-06	0.00485264361594393	4.09113693371676
AI435089	0.530494268320495	11.4209295129498	4.86894231896597	3.95418806343237e-06	0.00485264361594393	4.06054667366179
NM_018384	0.608728000305908	11.5818872867164	4.86648345163762	3.99453676017449e-06	0.00485264361594393	4.051452966924
AB045118	0.648317385018279	9.56311340799201	4.85815426276211	4.13420982047476e-06	0.00485264361594393	4.02066952322817
D29642	0.486903554048753	10.6912522095052	4.8390793573845	4.47219478028528e-06	0.00497308059567723	3.95029205332064
NM_016584	0.576180507651681	8.25011972925547	4.77102946988714	5.91085727887194e-06	0.00599199912077954	3.70060024244334
NM_002573	0.38626827558167	8.5798116985539	4.76917786807952	5.95569772512165e-06	0.00599199912077954	3.69383666301789
BG397856	0.692703559647784	12.503975464064	4.74401782139121	6.59871148890565e-06	0.00607841149442213	3.60209254431381
NM_018223	-0.255288912427893	10.1249898920987	-4.72842402172729	7.03052687299304e-06	0.00607841149442213	3.54538231959535
N91520	0.377595373167081	8.40810091390408	4.72810486857515	7.03964482592933e-06	0.00607841149442213	3.54422286439221
AW005776	0.454869182657	9.92409241502363	4.72281802287376	7.19236498298719e-06	0.00607841149442213	3.52502332192497
NM_014450	0.60182720279187	9.35095551806286	4.70798025553724	7.63834405771669e-06	0.00612107772160083	3.47121063741197
BE314601	0.332632738985565	9.05319734512816	4.69702704679626	7.98465069283456e-06	0.00612107772160083	3.43155424923449
NM_014646	0.329858517959994	9.13820286721948	4.69237102627503	8.13642701697191e-06	0.00612107772160083	3.41471455317388
NM_006246	-0.250358498360587	9.93977840237376	-4.68443167493348	8.40170645240553e-06	0.00612107772160083	3.38602405231799
NM_004430	1.13524964665761	7.7936880278113	4.6583487417921	9.33355274211916e-06	0.00657331007784979	3.29198354745039
NM_006784	0.386655847162227	8.66374494657247	4.63689696074975	1.01742910847583e-05	0.00693427167867013	3.21488947816842
BE903880	-0.216507701370131	13.0637206740549	-4.60713707731349	1.14630496770464e-05	0.00756847854926985	3.10831254822619
AW025261	0.393440602519179	8.65256688910423	4.59611792205184	1.19792278830065e-05	0.00765692194064731	3.06896167833732
NM_001153	-0.410420319287511	9.59895659888827	-4.58905541370469	1.23218168298944e-05	0.00765692194064731	3.04377227802176
NM_017810	0.345401968981392	8.67532108041616	4.57675853085229	1.29410697517075e-05	0.00781196919183073	2.99997313746249
NM_016175	0.437988859445634	8.59285597356108	4.56760718015313	1.34213534083002e-05	0.00787684318918239	2.96742686300768
NM_024516	0.363240596979334	8.7251948982757	4.54788144838719	1.45159559846675e-05	0.00828900319037988	2.89741638159694
D25216	0.572784095434843	7.71151087934983	4.53333324032572	1.53780661805399e-05	0.00855020479638016	2.84590762904747
NM_015320	0.902911440088452	6.21898764565428	4.50628968137306	1.71139812975166e-05	0.0092713896629213	2.75044352466978
BC005312	3.50251140284016	10.7180147543319	4.48187553917968	1.88426196680856e-05	0.00995267170868279	2.66458173422288
