	logFC	AveExpr	t	P.Value	adj.P.Val	B
9593	2.17464461345087	10.258737915999	12.961961033216	1.80435340436676e-13	9.25200251623102e-09	20.4089635658479
9431	-0.961044220560768	8.06266460866825	-11.3192593763011	4.66264021880389e-12	7.42004523001757e-08	17.3942330347483
24826	-3.10123894122806	7.26927398958007	-11.2544609638772	5.33455328690433e-12	7.42004523001757e-08	17.2681397206183
39464	2.82910218500799	4.37963111814538	11.0670178694783	7.89688421355427e-12	7.42004523001757e-08	16.9001983612197
23096	0.962593813079645	7.84145244322653	11.032819259072	8.48664349326335e-12	7.42004523001757e-08	16.8325540243071
24014	-1.78960897154658	4.76417094953515	-11.0220012042553	8.68247745145983e-12	7.42004523001757e-08	16.8111228947303
39735	-1.60928441732704	6.26285675250593	-10.7664299564542	1.49456320868889e-11	8.37038282733842e-08	16.3001591023353
24617	-0.810158018101222	7.4573068440492	-10.7108752281909	1.68363584527604e-11	8.37038282733842e-08	16.1878977171006
21017	-1.00935581952215	6.1489759731531	-10.6834103322168	1.78601635364166e-11	8.37038282733842e-08	16.1322404486851
37069	2.99229637173447	5.52024631076979	10.6819042338365	1.79181217281399e-11	8.37038282733842e-08	16.1291853315591
42048	-1.64324107321797	5.11673894046249	-10.6801029606382	1.79876926245744e-11	8.37038282733842e-08	16.125531039408
34277	-0.906623815016167	8.40128238858705	-10.6375964268307	1.97124763541168e-11	8.37038282733842e-08	16.0391660281054
7389	2.82465907398643	14.3877104588649	10.603430858592	2.12214245954051e-11	8.37038282733842e-08	15.9695660173717
50548	2.3972953963277	13.9332766884757	10.5008404443749	2.65059118607256e-11	9.70797954693262e-08	15.7595963837386
16108	-0.881449345083336	6.78241386519183	-10.4252674496426	3.12497057607026e-11	1.06823994172386e-07	15.6039804181189
40283	-1.13860313009343	9.10248492552716	-10.3088306906524	4.03296033827014e-11	1.22141688820105e-07	15.3626484542821
44409	0.645370944346309	7.64159249539593	10.3069716270938	4.04947482241554e-11	1.22141688820105e-07	15.3587797766367
20931	2.49452082692979	7.8371421297254	10.2450831793783	4.6407594554693e-11	1.24561554058807e-07	15.2297122827975
37217	2.49075759977334	14.365966774338	10.2022594871084	5.10116667486749e-11	1.24561554058807e-07	15.1400867943039
35446	0.583313108708859	11.0892412577217	10.1719716443016	5.45488558795207e-11	1.24561554058807e-07	15.0765405705939
4837	2.49409573802143	13.8096492477299	10.166324135724	5.52357549647786e-11	1.24561554058807e-07	15.0646772647139
27258	-0.750161446835045	6.63946261112317	-10.1574288450256	5.6335726129684e-11	1.24561554058807e-07	15.0459823987471
37087	-1.68044621348022	4.18172181402638	-10.1537064356598	5.68026772792646e-11	1.24561554058807e-07	15.0381558294623
13876	-0.742180135603422	6.95889635239366	-10.1419654603869	5.83016868985756e-11	1.24561554058807e-07	15.0134568919977
39817	3.94234362661968	5.51692898059835	10.007375064485	7.86873484773145e-11	1.55535229100582e-07	14.7289241190345
7385	2.14424002799192	14.1512686542358	10.0063629795799	7.88656673027368e-11	1.55535229100582e-07	14.7267747250769
14352	1.63702123133994	7.98554387204908	9.94713051702243	9.00579532933021e-11	1.71030059743235e-07	14.6007261659682
44843	-1.32005711119712	5.99746688356859	-9.92836668815666	9.39334955918721e-11	1.72019068570315e-07	14.5606915291527
16989	0.838773225763912	5.37922490098842	9.9025049747406	9.95572838779394e-11	1.76031009935352e-07	14.5054302126958
20011	0.545770424072155	3.78172689203019	9.88250066575416	1.0414342875233e-10	1.78001948423482e-07	14.4626193030664
41946	-1.35287228863294	9.52759822810697	-9.83411903057823	1.16152600117067e-10	1.92123894309766e-07	14.3588414013361
40357	-1.24073582684791	5.91410290800439	-9.76365474593478	1.36236876181346e-10	2.14019411904926e-07	14.2070956126037
50363	1.57277574534052	8.64631520191146	9.7588245369125	1.37737744614684e-10	2.14019411904926e-07	14.1966675667527
42000	-1.89646082835351	6.22798070778096	-9.71139407139779	1.53407685102746e-10	2.31356837097894e-07	14.0940906379992
21302	1.32675730504422	10.9318969986449	9.66807497551939	1.69315229485352e-10	2.48051648774026e-07	14.0001223962465
5120	-0.900419903166743	6.78405268438659	-9.62453764850475	1.87011235799093e-10	2.66366336856508e-07	13.905408378455
5651	-1.25387356863685	3.9607296545421	-9.59133057350426	2.01775311007557e-10	2.7962786073577e-07	13.8329837633745
5476	2.24492196010853	14.4498735252245	9.57144551080701	2.1118311825799e-10	2.83814619095452e-07	13.7895382950415
35340	-0.630781735898693	8.19372449144048	-9.55110829042771	2.2127053739844e-10	2.83814619095452e-07	13.7450459061142
45562	-0.922038976645224	7.25738566035974	-9.55085049412713	2.21401528274789e-10	2.83814619095452e-07	13.7444815336369
11524	0.72208080695617	7.87762846006881	9.53223405839372	2.31074080164085e-10	2.8898913498765e-07	13.7037007158792
49592	1.8798907910192	14.8399151464124	9.49437762638457	2.52101366955289e-10	3.07779754571414e-07	13.6206187206074
42140	-0.475478902945109	11.3076664679987	-9.47467932543633	2.63808523892597e-10	3.14582462118996e-07	13.5773057368917
26122	-0.612115464951296	9.59446031832349	-9.44319469488047	2.83689832847029e-10	3.24935343550037e-07	13.5079602791159
44254	0.719493865039892	6.65745168720319	9.43946569766404	2.86144124507581e-10	3.24935343550037e-07	13.4997376030557
1540	1.3372303796109	4.56462661730638	9.42734904861575	2.94270106758814e-10	3.24935343550037e-07	13.473005737602
20976	-0.373725125706254	7.82661393571667	-9.41138675235286	3.05337428926983e-10	3.24935343550037e-07	13.4377571544579
26578	2.16033241343725	14.4281124306312	9.4095467701	3.0664028710447e-10	3.24935343550037e-07	13.4336916626077
43641	-0.693980086670369	9.56884062228136	-9.39532642034216	3.16903520935039e-10	3.24935343550037e-07	13.4022548844454
