	logFC	AveExpr	t	P.Value	adj.P.Val	B
NR_000019.1	-0.107171056295428	3.21338862211472	-9.54578527679112	5.98732245758784e-17	6.13871618258684e-14	27.5631421216882
XM_926322.1	-0.147277159692429	3.36153702694309	-9.50052681805915	7.8010496748092e-17	7.81229769992171e-14	27.3003119852654
NM_001039481.1	-0.150789601871315	3.18160701733095	-9.49285941201793	8.15852347469273e-17	7.92642452616541e-14	27.255811369696
NM_030624.1	-0.111514419569404	3.06954109494157	-9.49026475590603	8.28315228455351e-17	7.92642452616541e-14	27.2407540789951
NM_000657.2	-0.0907811303492967	3.06437969530718	-9.47605208510002	9.00025339913236e-17	8.42541112768343e-14	27.1582909921149
XM_935575.1	-0.118308984817514	3.16490227765526	-9.4432113112555	1.0902700503156e-16	9.98919338440223e-14	26.9678491765655
NM_022117.1	-0.080916338855438	3.1076335968272	-9.40317222022975	1.37717165865589e-16	1.23549512427166e-13	26.7358624335692
NM_023929.2	-0.0445791159441842	3.00166130350665	-9.39237933576471	1.4666306395192e-16	1.2888989509995e-13	26.6733661279444
NR_003367.1	-0.069187515150637	3.07322831075978	-9.37977664423586	1.57844149922739e-16	1.3594169567946e-13	26.6004106260805
NM_002228.3	-0.278031424536207	3.62381541885062	-9.37046956428819	1.66642821991444e-16	1.40705356874423e-13	26.5465472996307
NM_007156.3	-0.0561987351332592	3.04736119933874	-9.34962564801956	1.88160754356718e-16	1.55818815463635e-13	26.4259605695985
NM_004420.2	-0.08903061617807	3.06367921071721	-9.30505405225477	2.43908676106532e-16	1.98173498311311e-13	26.1683121381217
NM_173354.3	-0.202314960958548	3.23993892919201	-9.26442032349549	3.08935255833892e-16	2.4635870345776e-13	25.9336786241148
NM_004083.4	-0.179365219730057	3.28229093938763	-9.25199590457788	3.32071633501178e-16	2.59993976033231e-13	25.8619844039713
NM_001337.3	0.210889096308385	3.50639863859271	9.2473821940491	3.41095748472266e-16	2.62290448584155e-13	25.8353671901156
NM_021795.2	-0.124031396062579	3.1202151301686	-9.20437419686131	4.37886817897388e-16	3.30811967584164e-13	25.5874019309519
NM_020151.3	-0.0805091375891146	3.07139168652665	-9.18117101701516	5.01006714992618e-16	3.71971571741588e-13	25.4537398974846
NM_014812.2	-0.059818721637276	3.07595561556862	-9.17674515665269	5.1403744273469e-16	3.75177633204089e-13	25.428254156179
NM_144729.1	-0.112320706937013	3.13914550725897	-9.16860781530861	5.38882463260264e-16	3.86755943881892e-13	25.3814042812599
BX537819	-0.0639245400643813	3.07480231247135	-9.1652094339227	5.49609081337639e-16	3.8737240352695e-13	25.3618415183599
NM_001018090.1	-0.0909252127820187	3.153306517654	-9.1626793647798	5.57732781075448e-16	3.8737240352695e-13	25.3472783616691
CR627153	-0.0592350006541544	3.01374658614335	-9.12077881752818	7.11047308399438e-16	4.86017764988835e-13	25.1062440948063
XM_001130839.1	-0.0931485345675092	3.08604485833353	-9.09089832946435	8.45366388381791e-16	5.68799490882761e-13	24.9345265616817
NM_007313.2	-0.105500285617271	3.20572871953702	-9.03668402004886	1.15674891320552e-15	7.66337256930091e-13	24.6233380116954
BP873537	-0.213541516064487	3.23560079276391	-9.03242373556629	1.18558652963603e-15	7.73541320290711e-13	24.5989046570403
NM_018527.2	-0.112819742190636	3.11714580139197	-8.98409729580672	1.56731438153217e-15	1.00733868503788e-12	24.3219587145979
NM_007157.3	-0.0560314348708389	3.10603362287742	-8.97988351075779	1.60589994257406e-15	1.01695975481065e-12	24.2978293812577
NM_025077.2	-0.0916782144033591	3.13980092098741	-8.91520874826081	2.33173114434449e-15	1.45520299330091e-12	23.9278674778265
NM_006806.3	-0.141450150656863	3.26729893649196	-8.90634029401296	2.4539406787025e-15	1.50959419294696e-12	23.8771937916066
NM_138553.1	-0.156025211208676	3.35969214389379	-8.89953745971555	2.55198680126374e-15	1.5477979667045e-12	23.8383323239701
NM_018326.2	0.165131421274148	3.72775172211577	8.88502526376887	2.774363373704e-15	1.6593004944228e-12	23.7554582736484
NM_001017970.2	-0.0616369286177293	3.05506710378071	-8.88054040044815	2.84691040891079e-15	1.67936515107557e-12	23.7298543885801
NM_022482.3	-0.0674833318886084	3.05631982826296	-8.82817979918175	3.84722010460487e-15	2.23877016411479e-12	23.4311982018974
NM_014059.2	-0.16939487371049	3.64977195525953	-8.78495294174334	4.93123193755089e-15	2.79565411443987e-12	23.1850172871053
NM_021732.1	-0.144507260219089	3.21232234812453	-8.78485367780394	4.93404190928035e-15	2.79565411443987e-12	23.1844523688766
NM_024575.2	0.138639966346157	3.20158059751775	8.7508136485471	5.99790591230998e-15	3.35430940773886e-12	22.9908371685761
NM_001006947.1	-0.0767533155339925	3.1386749826433	-8.7282895710139	6.82433553134089e-15	3.7675581621872e-12	22.8628437505351
NM_181527.2	-0.0485909576239553	3.00126705270858	-8.72570415143311	6.92616408437819e-15	3.77537313672777e-12	22.8481582607304
NM_003467.2	-0.194541888888421	3.59485069187291	-8.70404133586464	7.84094513900552e-15	4.2205847446982e-12	22.725161384174
NM_001135.1	-0.0693694130213754	3.09167698023291	-8.69012599450824	8.49095677017202e-15	4.51404420292775e-12	22.6462008711825
NM_032195.1	-0.138922184926341	3.36486361701525	-8.68168031895198	8.91131729270929e-15	4.67974567388594e-12	22.598295522943
NM_013242.2	-0.135704985207961	3.33212445055379	-8.66745926178015	9.6663989850652e-15	5.01511413367322e-12	22.5176627183618
NM_015322.3	-0.114302300684131	3.15539619921804	-8.6433352805521	1.10955259852857e-14	5.68804214259967e-12	22.3809718027134
XM_942885.1	0.0619635332232745	3.05003540510972	8.62539285273451	1.22929521883585e-14	6.22775420158932e-12	22.2793816048921
NM_021209.3	0.132260183294844	3.18654031903749	8.61215000046756	1.32583627920669e-14	6.6387397506045e-12	22.2044417547865
NM_014731.2	-0.0428369858567669	3.0018526977792	-8.60560063418204	1.3763307267411e-14	6.8123625005661e-12	22.1673926432487
BX119243	-0.0581098887868748	3.04526095456763	-8.60354314562976	1.39258483663984e-14	6.81448729947552e-12	22.1557554220333
NM_007350.3	-0.119645159801767	3.08720230653375	-8.59360463780046	1.47382638309462e-14	7.1310013155978e-12	22.0995549603628
NM_006186.2	-0.241059131733786	3.40077067828869	-8.57029634151393	1.68331506987465e-14	8.05410150432692e-12	21.9678295281213
NM_012429.1	-0.0533932821298849	2.97421964028632	-8.55962345474145	1.78887495307573e-14	8.46511354168651e-12	21.9075494414479
XM_001127524.1	-0.102631877125123	3.16184960022744	-8.53727397269635	2.03171305853296e-14	9.50974214418981e-12	21.7813964320624
NR_002191.2	-0.10174014820418	3.01586201764349	-8.52113124975169	2.22723436229112e-14	1.03128135601054e-11	21.6903423407845
NM_013980.2	-0.0821359157603377	3.1115573817093	-8.4845058662901	2.74295546784093e-14	1.25656540804432e-11	21.4839571375951
NM_152255.1	-0.0731862099485187	3.10935408906664	-8.47361086714832	2.91812336303889e-14	1.32273924483348e-11	21.4226182453181
NM_181353.1	-0.121407401381063	3.09753519400276	-8.41558936558737	4.05606913467928e-14	1.81940051122457e-11	21.0963861502206
NM_016038.2	-0.141404458268282	3.56502670875387	-8.40886260945378	4.21371496378828e-14	1.85220905053481e-11	21.0586114791587
NM_000647.3	0.201942141594735	3.39185222053563	8.40879893776654	4.21523586810672e-14	1.85220905053481e-11	21.0582539726861
NM_005967.2	-0.0623636524591809	3.03915273431293	-8.39899371285258	4.45607957625683e-14	1.93825958295729e-11	21.0032097928948
NR_000006.8	-0.114508570030754	3.19472124381853	-8.39047693177282	4.67634038835363e-14	2.01372569803284e-11	20.9554157799535
NM_002922.3	-0.279454399961787	3.45861685895482	-8.38392715754212	4.85305930230967e-14	2.06913306609959e-11	20.9186709934662
NM_014876.3	-0.124648036898659	3.41708640873547	-8.38118087221501	4.92911637417281e-14	2.08095695396696e-11	20.9032669232263
NM_016562.3	0.170831903437303	3.32713044499509	8.35846750628537	5.6052904047662e-14	2.34344675155381e-11	20.7759305685664
NM_152581.1	0.143029133009907	3.18626900407233	8.30053336204945	7.77653408830133e-14	3.21993375875415e-11	20.4516629740799
NM_006203.3	-0.100046821490439	3.11142581693005	-8.26395216833724	9.55888419791428e-14	3.92023496505319e-11	20.2473058328497
XM_944889.1	-0.0826891453515733	3.12490049656891	-8.23889743800356	1.10082087081142e-13	4.47203286215862e-11	20.1075189774077
XM_001126233.1	-0.0633026774790435	3.02396009588511	-8.21585580454737	1.25327751763783e-13	5.04379780042247e-11	19.9790934920872
NM_021088.2	0.0475938142586045	3.04226630993061	8.21351305974912	1.26990659636672e-13	5.06339980117997e-11	19.9660429146909
NM_199077.1	-0.046555881945032	3.03560060623639	-8.21034290260006	1.29275808363511e-13	5.10722464197204e-11	19.9483851922955
NM_007207.3	-0.0597613784140115	3.03923756508364	-8.18701501469947	1.47395167557872e-13	5.77011882307007e-11	19.8185226493644
NM_014488.3	-0.0768001529501275	3.08138306794015	-8.17047791099078	1.61746288527499e-13	6.21932967911577e-11	19.7265420117873
NM_001085447.1	-0.0508637886849463	3.00015371647312	-8.17046434894521	1.61758609461002e-13	6.21932967911577e-11	19.7264666055901
XM_943707.1	-0.0976424041125946	3.16331004566945	-8.16642506968952	1.65470018118954e-13	6.30572559313133e-11	19.7040098183325
NM_181711.2	-0.109499248371391	3.11702163394651	-8.16034076428769	1.71220625023006e-13	6.46763381994797e-11	19.6701909199834
XR_015638.1	-0.138881097527115	3.46216965522974	-8.1560484042424	1.75396507411052e-13	6.56776034968235e-11	19.6463377163149
NM_018834.4	-0.0745476996045096	3.06392464109676	-8.14922623176915	1.82242560191643e-13	6.76528373014873e-11	19.6084351885226
NM_007204.3	-0.0850792999299734	3.12137307394311	-8.14045311297738	1.91437627736067e-13	7.04588643211155e-11	19.5597102147925
NM_033318.3	-0.111942552735834	3.24725077820783	-8.1369864096714	1.95196729044592e-13	7.12335724247305e-11	19.540461669988
NM_025090.2	-0.131484311249857	3.32321200956142	-8.12845630249206	2.04761189838235e-13	7.36068952342242e-11	19.4931115243508
NM_001462.3	0.162986038949455	3.21849660473271	8.12814505640356	2.05118838607285e-13	7.36068952342242e-11	19.4913841507619
NM_138635.3	-0.0791377966008411	3.11003687683537	-8.10898554231112	2.28371342818804e-13	8.12737749129202e-11	19.3850971509303
NM_001040167.1	0.157212263204101	3.65090027695556	8.08291263173189	2.64269095803069e-13	9.32783262579651e-11	19.2406035533844
XM_934105.1	-0.0597844365060598	3.02225639305882	-8.07220677164877	2.8058295042305e-13	9.82314065944502e-11	19.1813215535997
NM_020328.2	-0.0659452438430282	3.05984114777932	-8.06874743617043	2.86065092138057e-13	9.93430241745888e-11	19.1621721443579
NM_001490.3	0.0684963744731168	3.02612387668795	8.05436790049601	3.10015401088604e-13	1.0679906561342e-10	19.0826052600192
NM_152772.1	-0.0844711014857057	3.09554528844858	-8.05108532371029	3.15755933877563e-13	1.0791334940187e-10	19.0644489168476
NM_003633.1	-0.117376730164346	3.17855135408432	-8.0358929117135	3.43728671730482e-13	1.16413757895956e-10	18.9804531520838
NM_018048.2	-0.0609232950999663	3.09531878635133	-8.03469557283149	3.46035042744934e-13	1.16413757895956e-10	18.9738357870869
NM_022893.3	-0.11200909566966	3.21443189825555	-7.9948869434389	4.32112907883761e-13	1.43770486643951e-10	18.7540320031233
NM_005253.3	-0.107525178517607	3.14935260577406	-7.99409333188848	4.34029150148939e-13	1.43770486643951e-10	18.7496541880921
NM_000647.4	0.100382710408234	3.17272242099388	7.98879243334229	4.47046660929981e-13	1.46952086358525e-10	18.72041689097
NM_000648.2	0.0947108769598794	3.12297502265506	7.98489852494996	4.56855107311869e-13	1.49038595689877e-10	18.6989445080929
BX109404	0.0668073924008685	3.12939560625932	7.9691913560553	4.98635512475513e-13	1.6144543186632e-10	18.6123694012169
NM_024708.2	-0.0682805921783461	3.0903861845503	-7.96198789703843	5.19043586432467e-13	1.66798917305634e-10	18.5726866043117
NM_001012971.2	-0.0287418817792672	3.03848792904201	-7.96046137659909	5.23473635868288e-13	1.6697645709452e-10	18.5642789592795
NM_001973.2	-0.0410192430528805	3.04450620151085	-7.95735423182714	5.32606961390556e-13	1.68640595377942e-10	18.5471675537537
NM_138636.2	0.169512245322921	3.44454774700391	7.95441926129591	5.41379321490867e-13	1.7016698059883e-10	18.5310066414804
NM_014330.2	-0.137669224191762	3.79965286615846	-7.95289943937341	5.45978111438431e-13	1.70368908947549e-10	18.522638885189
NM_004418.2	-0.178635881637424	3.31968927386058	-7.94956181593606	5.5621379400855e-13	1.72314233076232e-10	18.5042648877329
NR_000007.1	-0.105768085104058	3.16882082657861	-7.94197167787409	5.80205094242572e-13	1.78462798344812e-10	18.462491152643
NM_000891.2	0.120730784345345	3.0992849373568	7.93246436329875	6.11709255073657e-13	1.86818609517602e-10	18.4101871774796
NM_173678.1	-0.0321212877128565	2.98466726462227	-7.92657138295869	6.3208257475525e-13	1.91681266437398e-10	18.3777791895375
NM_017822.3	-0.130825087660424	3.5187520220311	-7.91650223730417	6.68463077919261e-13	2.01296203226288e-10	18.3224258865818
NM_005737.3	-0.132524500733601	3.27778573527252	-7.91043289090513	6.91387555090618e-13	2.0675368678689e-10	18.2890736982717
XR_018073.1	-0.0747083607003154	3.07217283065615	-7.90376476985208	7.17473445272538e-13	2.13074768967766e-10	18.252442386185
NM_053043.1	-0.0907758889366292	3.10315146723872	-7.89553128219136	7.51033500885987e-13	2.2151373024077e-10	18.2072280338471
XM_926258.1	-0.124091368646906	3.15084916636063	-7.88728489666966	7.86206287839966e-13	2.30310307258263e-10	18.1619609561559
XM_929701.1	-0.0376686121095832	3.03842661919211	-7.87562202870811	8.38757097096671e-13	2.42843465517961e-10	18.0979707377792
XM_945440.1	-0.0848697258185314	3.15073680994837	-7.87529725030803	8.40269294556134e-13	2.42843465517961e-10	18.0961893100257
NM_013979.1	-0.0999555596478269	3.15306899071445	-7.87210924481147	8.55257224506914e-13	2.45527244011445e-10	18.0787044241811
NM_014914.2	-0.107659140631572	3.11746139951147	-7.86510324387791	8.89132890973502e-13	2.53561857954311e-10	18.0402890182291
NM_005773.2	-0.105977097887657	3.18320238406508	-7.85950363154299	9.17162415718664e-13	2.59453692995875e-10	18.0095946475316
NM_001008540.1	-0.0934709196970625	3.29579014357276	-7.85858507894639	9.21843273149619e-13	2.59453692995875e-10	18.004560393303
NM_173791.3	-0.107702473403509	3.18859847236906	-7.85702491359986	9.29848085704219e-13	2.60007261471397e-10	17.9960102139696
NM_153687.2	0.0874136407452652	3.08264572741416	7.85352219528085	9.48071634372623e-13	2.63392649802283e-10	17.9768166509717
NM_004089.3	-0.130193957265196	3.59274767724231	-7.84704400917394	9.82713867353074e-13	2.71266824076654e-10	17.9413274045346
NM_024947.2	-0.0767092992790457	3.12264213935849	-7.84067703392745	1.01798396062219e-12	2.79212900078424e-10	17.9064584870471
NM_022443.2	-0.0405296465450177	2.98326774846386	-7.8332656386215	1.06062331848601e-12	2.89066843928131e-10	17.8658836493425
NM_033027.2	-0.161036330919894	3.7023528235141	-7.8149119430098	1.17399216098493e-12	3.17952518467504e-10	17.7654679846678
NM_005801.3	-0.106266179188472	3.84149156008973	-7.80437858238774	1.24439979243863e-12	3.34914649137452e-10	17.7078801603051
NM_006977.2	-0.106184937853163	3.26845337041648	-7.79783930129428	1.29020004028039e-12	3.45084435618348e-10	17.6721440625904
NM_000796.3	-0.0349446579129698	3.01223624348977	-7.78686275712554	1.37086509842781e-12	3.64396252274682e-10	17.6121855858936
NM_005771.3	0.09894492149061	3.13182718143546	7.764782666251	1.54857962112926e-12	4.09110034632319e-10	17.4916760987824
AI478114	-0.0388283763161856	3.02303931635028	-7.75874224862429	1.60105513947012e-12	4.20394124486966e-10	17.4587321587042
XM_944798.1	-0.0878254201292675	3.19386238837579	-7.74884824306461	1.69084261227318e-12	4.41279179210348e-10	17.4047931265253
NM_015935.4	0.152736066549595	3.368428888105	7.74759595662197	1.70255718472634e-12	4.41659743907746e-10	17.3979680084189
NM_013248.2	-0.125063762357812	3.51509619727126	-7.74418462520198	1.73487832714969e-12	4.47349284573172e-10	17.379378058777
NR_001285.1	-0.118330423320788	3.29498218751633	-7.74105110331908	1.76510293287654e-12	4.52433705330534e-10	17.362304906789
NM_019846.3	-0.0470418337859421	3.06046903919284	-7.73547264258476	1.82020770940177e-12	4.63797540723426e-10	17.3319172232996
XM_928774.1	-0.0775101562129008	3.16742450819213	-7.72901371213676	1.88614300824232e-12	4.77771118946652e-10	17.2967442996042
NM_152696.3	-0.0441772829795523	3.01023399644389	-7.72767678573467	1.90008379727157e-12	4.78487768877827e-10	17.2894653695838
NM_198088.1	0.0715382092963968	3.059976948814	7.71169679987874	2.07483418693811e-12	5.19456452080981e-10	17.2025011184024
NM_002943.2	-0.099096030488806	3.18239311111889	-7.70457605856118	2.1577477571514e-12	5.36382021690241e-10	17.1637728861641
NM_025079.1	-0.105812533358197	3.19431747220029	-7.70376890005338	2.16735106994803e-12	5.36382021690241e-10	17.1593838301355
NM_032343.1	-0.050053491765093	3.03616110133119	-7.67353332620914	2.55928191936849e-12	6.29758845781977e-10	16.9951072319039
NM_022151.4	-0.133327044127429	3.40918405341297	-7.66784552189221	2.64049932877414e-12	6.46052170998137e-10	16.9642334785471
NM_199327.1	-0.0569362297866918	3.06152781514472	-7.66417876170905	2.69420656597038e-12	6.55468492337946e-10	16.9443350276889
NR_000041.1	-0.127272498296872	3.07833974456601	-7.66143395730648	2.73511704792041e-12	6.59880558593379e-10	16.9294423083706
NR_002439.1	-0.0462380803960858	3.01370607787484	-7.66091043266561	2.74298964256688e-12	6.59880558593379e-10	16.9266020235463
NM_145200.2	-0.0548577548456013	3.0258630142227	-7.65867469997918	2.77686335922062e-12	6.6297207702986e-10	16.9144733676231
NM_031412.2	-0.143223898100424	3.3852441606536	-7.65803497164265	2.78663197116726e-12	6.6297207702986e-10	16.9110031631955
AK055969	-0.0914048319899128	3.18588674495229	-7.65542044129366	2.8269109307338e-12	6.68859552193731e-10	16.8968218837945
NM_013262.3	-0.131846694066434	3.56554993907908	-7.63385055192292	3.18199473177733e-12	7.4875987508085e-10	16.7799020381279
NM_024945.1	0.13093219083067	3.23305803713263	7.6295182488931	3.25847136847136e-12	7.62588554723444e-10	16.7564350930641
NM_018126.1	0.0659974421683962	3.15991143183424	7.61045197074239	3.61726823193157e-12	8.41982727586149e-10	16.6532234412267
NM_004951.3	-0.145659751279266	3.46593834086577	-7.60585115748131	3.70955217260309e-12	8.58821159444271e-10	16.6283338212908
NM_001781.1	-0.167730809096026	3.58684928486742	-7.60446714848165	3.73776652002426e-12	8.60725678530934e-10	16.6208477879971
NM_175571.2	0.172374274436696	3.50142519009224	7.60321391393205	3.76349827474895e-12	8.62041290995953e-10	16.6140695944852
NM_002735.1	-0.0388539026152995	3.00860627347196	-7.59966160953682	3.83739282259603e-12	8.74316453580055e-10	16.5948592649719
NM_004071.2	-0.123909683424541	3.38444637407337	-7.57879668032261	4.3013581213118e-12	9.74868860104888e-10	16.4821002780901
NM_003670.1	-0.157329843631409	3.62457430970934	-7.57637935483495	4.35858073758369e-12	9.82665988072403e-10	16.4690448395561
NM_032936.2	0.141490583621802	3.41034741822527	7.57294469307849	4.44118479026661e-12	9.91740430964901e-10	16.4504979872044
NM_001001852.2	-0.0913673881252148	3.08521938228516	-7.57279207016889	4.44489116102889e-12	9.91740430964901e-10	16.449673919362
NM_001040280.1	-0.208083634782793	3.44491323889846	-7.56772512605493	4.56969419337258e-12	1.01433078018046e-09	16.4223195494667
AJ420581	-0.071373819777268	3.11816240607435	-7.55785344935282	4.82289516887197e-12	1.06504365006136e-09	16.3690484206584
NM_078473.2	0.0786666378216123	3.06513632788385	7.55436757980375	4.91558544492715e-12	1.07997418586456e-09	16.3502443837001
XM_940036.1	-0.084537661763613	3.17703371961731	-7.55014386864309	5.03026217486985e-12	1.09955913590988e-09	16.3274650490144
NM_004690.2	-0.04017359469707	3.02901195575057	-7.53090129830126	5.58716335074558e-12	1.215123374797e-09	16.2237539052835
NM_024420.1	0.0555368585854658	3.09194867634199	7.51953599116719	5.94433473570132e-12	1.28630624315965e-09	16.1625511851263
NM_001012978.1	-0.076224058161419	3.10236370535588	-7.51473067970086	6.10206649793773e-12	1.30813341503519e-09	16.1366861406952
NM_006779.2	0.103203526136023	3.12012796402007	7.51461364891104	6.10595923138901e-12	1.30813341503519e-09	16.1360562989156
NM_005668.3	0.107079031956242	3.15477271336484	7.50182683233161	6.5464345426618e-12	1.39089913123938e-09	16.0672647340832
NM_005841.1	-0.0566705599638515	3.05810732546794	-7.50130665270529	6.56500460605538e-12	1.39089913123938e-09	16.0644672845805
NM_000901.2	-0.0610349760261261	3.1141817406151	-7.499735128227	6.62142443149762e-12	1.39089913123938e-09	16.0560163592168
NM_001280.1	-0.106699965055051	3.75600758899907	-7.49887860538475	6.65237664448305e-12	1.39089913123938e-09	16.0514106967829
NM_024297.2	0.131785039226832	3.22179434744943	7.49883977069873	6.65378340614257e-12	1.39089913123938e-09	16.051201881683
NM_014400.2	-0.041706713593938	3.02495847810858	-7.49562963757435	6.77109286634674e-12	1.40848074958902e-09	16.0339425084813
NM_003447.2	-0.0744705074187914	3.06322547759578	-7.49475775195096	6.80330676500201e-12	1.40848074958902e-09	16.0292553347489
NM_004233.3	-0.193329603928258	3.33215290846196	-7.48777049279912	7.06700948320071e-12	1.45607446107937e-09	15.9917009083263
NM_015397.1	0.190513649559098	3.4460668237864	7.48183299363331	7.29903083170345e-12	1.4967184079753e-09	15.9598003991584
NM_197973.2	-0.0370812349995312	3.0750260939374	-7.47998651159025	7.37271234238633e-12	1.50466226961062e-09	15.9498819800212
NM_015892.2	0.141244785305592	3.54405072622447	7.47165146244916	7.71458395092115e-12	1.56700667025739e-09	15.9051231413168
XM_944226.1	-0.0308501978176813	3.06226955659743	-7.46597308249733	7.95643209749921e-12	1.60854403278174e-09	15.87464276595
NM_005354.3	-0.0913619965923688	3.97970827222715	-7.46409863475257	8.03790324695711e-12	1.61742144682461e-09	15.8645833028312
NM_001080435.1	-0.0733402437742215	3.15220654584202	-7.45839839838598	8.29076846074691e-12	1.66054451840318e-09	15.833998935599
NM_152687.2	0.153548660331483	3.53115280128134	7.4301773861435	9.6634679525802e-12	1.926519708213e-09	15.6827290012048
NM_198532.1	0.0352279951938526	3.03338195889204	7.42783270184216	9.7871589426693e-12	1.94218727368307e-09	15.6701722263272
NM_020645.1	-0.0931981365560841	3.09842805823198	-7.42363159263309	1.00127160376114e-11	1.97783292665881e-09	15.6476778158758
