	logFC	AveExpr	t	P.Value	adj.P.Val	B
18443	-1.05944031290738	2.29476837234186	-10.6884171322704	7.28108331771869e-16	1.5383472833676e-11	25.4010819611281
13473	0.546965185714686	2.11317896416386	9.9276837292469	1.42140060035866e-14	1.50156759421889e-10	22.6040576638767
2155	-0.272471984041292	2.91306471956306	-9.51398044687996	7.32005203946314e-14	4.03158399788561e-10	21.0560477930426
10475	-0.893108724157613	2.75087757371612	-9.50347140569034	7.63268458516776e-14	4.03158399788561e-10	21.0165021193877
12675	-0.515128321583932	2.21810211736446	-8.86657149455832	9.77266589087633e-13	4.1295376988487e-09	18.6017659652986
11560	0.2312821235112	2.67442540736605	8.69237327212217	1.97160832484582e-12	6.91314447715212e-09	17.9358849693542
10407	0.136202839485851	3.45148347788326	8.65002531902175	2.33896245553614e-12	6.91314447715212e-09	17.7737122581063
1557	-0.649292572816649	2.9446109393997	-8.62213860072388	2.61762380808486e-12	6.91314447715212e-09	17.6668599134382
5536	-0.160493041020571	3.00582374338822	-8.57337046196825	3.18737375388344e-12	7.48253696356104e-09	17.4798874783957
13305	-0.534285911980593	2.63615693243515	-8.27577350048839	1.06229114269752e-11	2.24440872629132e-08	16.3362344219793
20542	0.558371747143478	2.19749069835613	8.19352637815851	1.48238313167909e-11	2.84725370964689e-08	16.0194649475538
2154	-0.44498023674267	2.28759302250764	-7.94304855684571	4.09346205925963e-11	6.69712624572937e-08	15.0534076536661
19063	0.591062595797162	2.25813194782721	7.94141256434558	4.12072326744045e-11	6.69712624572937e-08	15.0470925411152
7301	-0.730401307202012	2.52833722244098	-7.68705339950347	1.15677766193922e-10	1.66929739075829e-07	14.0647515478263
12794	0.745825782356372	1.85457987952715	7.68108618395571	1.1851316197167e-10	1.66929739075829e-07	14.0416989984552
14939	-0.268395158801679	2.98069446259099	-7.57408460832425	1.82948304791397e-10	2.4158323647704e-07	13.6283274993075
7781	0.150341596601034	3.29602700255338	7.5496631693966	2.02002845648257e-10	2.51053889579786e-07	13.5339864383491
15319	-0.349073361557399	2.77818815615434	-7.53462731648492	2.14707885898208e-10	2.52019345180963e-07	13.47590419645
18898	-0.41754467586702	2.71251407759648	-7.51327805366332	2.34131086603184e-10	2.60353768302741e-07	13.393436853824
16463	-0.316315872498663	2.20827884153099	-7.48015197742616	2.67800210443982e-10	2.82471153254437e-07	13.2654870718025
9064	0.681142760858652	2.46426216702625	7.46849937157599	2.80759855090078e-10	2.82471153254437e-07	13.2204817252813
18222	0.133553339432974	3.333057969148	7.44853271312223	3.04438943461911e-10	2.92372090793784e-07	13.1433694722633
14085	-0.5745450579621	2.42935913317806	-7.40697096720516	3.60318610123526e-10	3.30991808464776e-07	12.9828748680527
5748	0.152420287344701	3.04051719311765	7.38082271010656	4.0061054971739e-10	3.52670820601209e-07	12.881916052674
1096	-0.22094224203424	3.02807891920934	-7.37021880673517	4.1820487146698e-10	3.53433300974174e-07	12.8409779540089
15453	-0.155151367135888	3.18784717221595	-7.36020960043364	4.35519618231026e-10	3.53909942076351e-07	12.8023378831742
19154	-0.684263097092046	2.00343321821237	-7.35012712954404	4.53684688328002e-10	3.55016670184964e-07	12.7634171245923
17755	-0.374906061474116	2.03727777914375	-7.32384063599567	5.04679559077646e-10	3.80816775864018e-07	12.6619556677043
19766	-0.373063475249683	2.28364940672782	-7.31403403863345	5.25136339373283e-10	3.82588985457887e-07	12.624108033441
15111	0.193189047731181	2.87660816486924	7.24002866203649	7.08685431769968e-10	4.99103526747863e-07	12.3385738665874
18255	-0.51816838136352	1.80339691535076	-7.19729053866297	8.42548459911088e-10	5.69512654299732e-07	12.1737528675541
9350	0.245579002884705	2.88803043472311	7.19148770270183	8.62571229533861e-10	5.69512654299732e-07	12.1513787510531
