	logFC	AveExpr	t	P.Value	adj.P.Val	B
1748	4.40283270396605	15.3159604635597	12.1804735061531	1.89132365440318e-09	2.86830160018776e-05	10.8356107007685
13523	6.64930526771273	12.3972060456393	11.8773684532639	2.71516622509254e-09	2.86830160018776e-05	10.5651228123584
11892	4.81613124746707	14.3104161621784	10.4044514728834	1.76132836749133e-08	0.000123160375569001	9.11274478580413
9484	2.95340032813326	16.0869056853915	10.1963070273978	2.33169965106023e-08	0.000123160375569001	8.8875222732213
20343	-3.19573287954601	8.6192241379336	-9.13589240322549	1.04379867655654e-07	0.000441067568765733	7.65471442193045
8049	1.58601981962817	12.6272768855021	8.87374010797548	1.5409995734554e-07	0.000542637316466094	7.32666590870723
10599	-3.87502820359976	8.2553803580364	-8.54029557977508	2.55871332456772e-07	0.000772292787449527	6.89528991052488
9342	4.48522473624978	14.1357337402699	8.45231194428229	2.93149718468327e-07	0.000774208406474852	6.77877203234211
14871	1.73892627713765	12.3350111855999	8.26741919608987	3.91336553458547e-07	0.000918684300163576	6.53018221988474
14236	3.11145377570275	15.4195764435612	8.19310501216078	4.40039616962311e-07	0.000929715702717971	6.42882606660133
2769	1.8681595225179	11.2361309700113	8.11690123831008	4.96635926561004e-07	0.0009539021687619	6.32402704993768
2907	-1.74724804774834	9.6821689556464	-7.84980504157308	7.63346391107441e-07	0.00132252706535832	5.94970564117903
14614	4.89627935759047	9.77461374040486	7.81055202314358	8.13747247711957e-07	0.00132252706535832	5.89376783701065
819	1.09532148054951	13.5094611471585	7.33778283303844	1.78551605800034e-06	0.00269459880524508	5.20105501971463
13942	2.89892299734471	15.1251772856083	7.24462769453378	2.09179461465358e-06	0.00294636244122672	5.06037687173806
7226	2.92316085335673	7.32653761136604	7.14699103218443	2.47242575655759e-06	0.0032648382115343	4.91143576076615
8333	1.52868737526823	11.9576849554943	7.0592720022118	2.87625515510445e-06	0.0035746775833557	4.77631380193538
13441	1.41956575137208	11.3323571598663	6.90374249943172	3.77081032482188e-06	0.00442609336349093	4.53367793974635
10276	-1.70254461140607	13.1504315570333	-6.81663349872941	4.39468598532441e-06	0.00488689081568075	4.39606871344227
17075	2.80355721930159	9.56899424420438	6.77012946755545	4.77100516232363e-06	0.00504008985347868	4.32209997159677
11746	-3.79923601344152	8.57014802935222	-6.69621364440375	5.43987344963876e-06	0.00547303077352227	4.20380693841208
3141	2.92848833194884	9.71286495520155	6.60771619860422	6.37140654242597e-06	0.00592007559811131	4.0610093333012
9242	1.93956065023552	16.4436687591083	6.60134329412287	6.44461088397198e-06	0.00592007559811131	4.05067699979673
14920	3.74306674295931	14.3014519309698	6.4172458055631	8.98593664613425e-06	0.00791061956081352	3.74935341525477
13750	-1.12277402168007	10.1400050613839	-6.36779246747929	9.8330475191591e-06	0.00831010511939174	3.66747343547689
14720	-3.08501197466651	9.93685817183906	-6.34092591997959	1.03277228975673e-05	0.00839246651460776	3.6228245295992
12423	3.69134727402618	10.4411890016823	6.29752538245943	1.11822765328314e-05	0.00856775781669709	3.55045174003786
10302	1.28654833696651	12.0369803728834	6.2788536971415	1.1572262648872e-05	0.00856775781669709	3.5192221337561
14131	2.70268842596906	7.8181724069385	6.27009809895565	1.17599856438951e-05	0.00856775781669709	3.50455846495137
14308	1.39584729347864	14.8570507645631	6.24278987609718	1.23661030219914e-05	0.00870903415495451	3.4587439596318
20278	2.1683263820348	7.70594809822725	6.19208832493637	1.35791818679131e-05	0.00902544195177801	3.37336471520216
18014	2.67516261248945	12.0674766554173	6.18849453694289	1.36697341185581e-05	0.00902544195177801	3.36729725521948
5946	-1.84003526830739	10.7501880191166	-6.14087751710057	1.49306092079434e-05	0.00955920943470995	3.28670903577953
3970	1.98057454760803	16.4215600698331	6.12130670972484	1.54833585219954e-05	0.00962154114272701	3.25348164756538
